WAVLEN_MCRN,TOTAL_RAD,ALBEDO,WVP_COL,GRND_RFLT
0.458,,1,1.5,0.030854
0.459,,1,1.5,0.031206
0.46,,1,1.5,0.030761
0.461,,1,1.5,0.031923
0.462,,1,1.5,0.031334
0.463,,1,1.5,0.031332
0.464,,1,1.5,0.031615
0.465,,1,1.5,0.031087
0.466,,1,1.5,0.032019
0.467,,1,1.5,0.031038
0.468,,1,1.5,0.032789
0.469,,1,1.5,0.032308
0.47,,1,1.5,0.031962
0.471,,1,1.5,0.031997
0.472,,1,1.5,0.032471
0.473,,1,1.5,0.032238
0.474,,1,1.5,0.032296
0.475,,1,1.5,0.033597
0.476,,1,1.5,0.032825
0.477,,1,1.5,0.032582
0.478,,1,1.5,0.034166
0.479,,1,1.5,0.032285
0.48,,1,1.5,0.033009
0.481,,1,1.5,0.032671
0.482,,1,1.5,0.033466
0.483,,1,1.5,0.033208
0.484,,1,1.5,0.032141
0.485,,1,1.5,0.032206
0.486,,1,1.5,0.026187
0.487,,1,1.5,0.029521
0.488,,1,1.5,0.031901
0.489,,1,1.5,0.029816
0.49,,1,1.5,0.033832
0.491,,1,1.5,0.031503
0.492,,1,1.5,0.030325
0.493,,1,1.5,0.03289
0.494,,1,1.5,0.031627
0.495,,1,1.5,0.033891
0.496,,1,1.5,0.032875
0.497,,1,1.5,0.031978
0.498,,1,1.5,0.031143
0.499,,1,1.5,0.031103
0.5,,1,1.5,0.030959
0.501,,1,1.5,0.030205
0.502,,1,1.5,0.029997
0.503,,1,1.5,0.031449
0.504,,1,1.5,0.028375
0.505,,1,1.5,0.031536
0.506,,1,1.5,0.033645
0.507,,1,1.5,0.031229
0.508,,1,1.5,0.030186
0.509,,1,1.5,0.03244
0.51,,1,1.5,0.03161
0.511,,1,1.5,0.031911
0.512,,1,1.5,0.033202
0.513,,1,1.5,0.030522
0.514,,1,1.5,0.030135
0.515,,1,1.5,0.030691
0.516,,1,1.5,0.032013
0.517,,1,1.5,0.023714
0.518,,1,1.5,0.029205
0.519,,1,1.5,0.02782
0.52,,1,1.5,0.030481
0.521,,1,1.5,0.030583
0.522,,1,1.5,0.031735
0.523,,1,1.5,0.029654
0.524,,1,1.5,0.031858
0.525,,1,1.5,0.031851
0.526,,1,1.5,0.030141
0.527,,1,1.5,0.026443
0.528,,1,1.5,0.031231
0.529,,1,1.5,0.032627
0.53,,1,1.5,0.030659
0.531,,1,1.5,0.033318
0.532,,1,1.5,0.031843
0.533,,1,1.5,0.028226
0.534,,1,1.5,0.03021
0.535,,1,1.5,0.031187
0.536,,1,1.5,0.032836
0.537,,1,1.5,0.030444
0.538,,1,1.5,0.03229
0.539,,1,1.5,0.031766
0.54,,1,1.5,0.030835
0.541,,1,1.5,0.028422
0.542,,1,1.5,0.031343
0.543,,1,1.5,0.030436
0.544,,1,1.5,0.031752
0.545,,1,1.5,0.031416
0.546,,1,1.5,0.030687
0.547,,1,1.5,0.031768
0.548,,1,1.5,0.029873
0.549,,1,1.5,0.03127
0.55,,1,1.5,0.030797
0.551,,1,1.5,0.030695
0.552,,1,1.5,0.031858
0.553,,1,1.5,0.030708
0.554,,1,1.5,0.031726
0.555,,1,1.5,0.031687
0.556,,1,1.5,0.030901
0.557,,1,1.5,0.030357
0.558,,1,1.5,0.031026
0.559,,1,1.5,0.02944
0.56,,1,1.5,0.02974
0.561,,1,1.5,0.032374
0.562,,1,1.5,0.029782
0.563,,1,1.5,0.031188
0.564,,1,1.5,0.030679
0.565,,1,1.5,0.03114
0.566,,1,1.5,0.028684
0.567,,1,1.5,0.030773
0.568,,1,1.5,0.030609
0.569,,1,1.5,0.029565
0.57,,1,1.5,0.029899
0.571,,1,1.5,0.029239
0.572,,1,1.5,0.030682
0.573,,1,1.5,0.031109
0.574,,1,1.5,0.031011
0.575,,1,1.5,0.0303
0.576,,1,1.5,0.029993
0.577,,1,1.5,0.031059
0.578,,1,1.5,0.030403
0.579,,1,1.5,0.030218
0.58,,1,1.5,0.031217
0.581,,1,1.5,0.030745
0.582,,1,1.5,0.031136
0.583,,1,1.5,0.031414
0.584,,1,1.5,0.031309
0.585,,1,1.5,0.03098
0.586,,1,1.5,0.029719
0.587,,1,1.5,0.030616
0.588,,1,1.5,0.029515
0.589,,1,1.5,0.024959
0.59,,1,1.5,0.025904
0.591,,1,1.5,0.028268
0.592,,1,1.5,0.027367
0.593,,1,1.5,0.028032
0.594,,1,1.5,0.02823
0.595,,1,1.5,0.027512
0.596,,1,1.5,0.029062
0.597,,1,1.5,0.02916
0.598,,1,1.5,0.028805
0.599,,1,1.5,0.029025
0.6,,1,1.5,0.029433
0.601,,1,1.5,0.02927
0.602,,1,1.5,0.029211
0.603,,1,1.5,0.029507
0.604,,1,1.5,0.030438
0.605,,1,1.5,0.030417
0.606,,1,1.5,0.03015
0.607,,1,1.5,0.029979
0.608,,1,1.5,0.029951
0.609,,1,1.5,0.029688
0.61,,1,1.5,0.029464
0.611,,1,1.5,0.029691
0.612,,1,1.5,0.029476
0.613,,1,1.5,0.029112
0.614,,1,1.5,0.028157
0.615,,1,1.5,0.029503
0.616,,1,1.5,0.028004
0.617,,1,1.5,0.028406
0.618,,1,1.5,0.029793
0.619,,1,1.5,0.029488
0.62,,1,1.5,0.030017
0.621,,1,1.5,0.030384
0.622,,1,1.5,0.029169
0.623,,1,1.5,0.029347
0.624,,1,1.5,0.029271
0.625,,1,1.5,0.028621
0.626,,1,1.5,0.028721
0.627,,1,1.5,0.029181
0.628,,1,1.5,0.027495
0.629,,1,1.5,0.029013
0.63,,1,1.5,0.028134
0.631,,1,1.5,0.029629
0.632,,1,1.5,0.027595
0.633,,1,1.5,0.029666
0.634,,1,1.5,0.028956
0.635,,1,1.5,0.029453
0.636,,1,1.5,0.028621
0.637,,1,1.5,0.029417
0.638,,1,1.5,0.03
0.639,,1,1.5,0.029657
0.64,,1,1.5,0.028979
0.641,,1,1.5,0.029275
0.642,,1,1.5,0.028963
0.643,,1,1.5,0.029477
0.644,,1,1.5,0.02916
0.645,,1,1.5,0.02933
0.646,,1,1.5,0.028074
0.647,,1,1.5,0.027326
0.648,,1,1.5,0.027156
0.649,,1,1.5,0.027325
0.65,,1,1.5,0.026648
0.651,,1,1.5,0.028856
0.652,,1,1.5,0.026845
0.653,,1,1.5,0.028735
0.654,,1,1.5,0.028631
0.655,,1,1.5,0.027153
0.656,,1,1.5,0.023741
0.657,,1,1.5,0.024876
0.658,,1,1.5,0.028219
0.659,,1,1.5,0.028609
0.66,,1,1.5,0.028719
0.661,,1,1.5,0.029158
0.662,,1,1.5,0.029754
0.663,,1,1.5,0.029312
0.664,,1,1.5,0.028964
0.665,,1,1.5,0.029221
0.666,,1,1.5,0.029344
0.667,,1,1.5,0.029173
0.668,,1,1.5,0.029193
0.669,,1,1.5,0.029645
0.67,,1,1.5,0.029271
0.671,,1,1.5,0.029163
0.672,,1,1.5,0.02888
0.673,,1,1.5,0.0292
0.674,,1,1.5,0.029293
0.675,,1,1.5,0.028893
0.676,,1,1.5,0.029408
0.677,,1,1.5,0.028891
0.678,,1,1.5,0.029287
0.679,,1,1.5,0.028977
0.68,,1,1.5,0.028867
0.681,,1,1.5,0.028828
0.682,,1,1.5,0.028836
0.683,,1,1.5,0.028938
0.684,,1,1.5,0.028483
0.685,,1,1.5,0.02885
0.686,,1,1.5,0.027675
0.687,,1,1.5,0.01932
0.688,,1,1.5,0.022261
0.689,,1,1.5,0.022381
0.69,,1,1.5,0.023739
0.691,,1,1.5,0.024929
0.692,,1,1.5,0.025302
0.693,,1,1.5,0.024175
0.694,,1,1.5,0.02356
0.695,,1,1.5,0.024654
0.696,,1,1.5,0.024716
0.697,,1,1.5,0.027263
0.698,,1,1.5,0.026711
0.699,,1,1.5,0.02558
0.7,,1,1.5,0.025234
0.701,,1,1.5,0.024361
0.702,,1,1.5,0.024743
0.703,,1,1.5,0.024942
0.704,,1,1.5,0.026099
0.705,,1,1.5,0.026111
0.706,,1,1.5,0.026275
0.707,,1,1.5,0.026001
0.708,,1,1.5,0.026703
0.709,,1,1.5,0.026456
0.71,,1,1.5,0.026705
0.711,,1,1.5,0.02661
0.712,,1,1.5,0.026594
0.713,,1,1.5,0.026166
0.714,,1,1.5,0.026629
0.715,,1,1.5,0.025045
0.716,,1,1.5,0.025506
0.717,,1,1.5,0.019198
0.718,,1,1.5,0.017598
0.719,,1,1.5,0.01612
0.72,,1,1.5,0.016514
0.721,,1,1.5,0.019494
0.722,,1,1.5,0.023958
0.723,,1,1.5,0.021405
0.724,,1,1.5,0.018986
0.725,,1,1.5,0.018116
0.726,,1,1.5,0.018977
0.727,,1,1.5,0.020041
0.728,,1,1.5,0.018132
0.729,,1,1.5,0.0191
0.73,,1,1.5,0.020444
0.731,,1,1.5,0.019129
0.732,,1,1.5,0.02174
0.733,,1,1.5,0.023422
0.734,,1,1.5,0.024473
0.735,,1,1.5,0.023976
0.736,,1,1.5,0.023561
0.737,,1,1.5,0.023783
0.738,,1,1.5,0.025106
0.739,,1,1.5,0.024025
0.74,,1,1.5,0.024966
0.741,,1,1.5,0.024956
0.742,,1,1.5,0.024891
0.743,,1,1.5,0.025723
0.744,,1,1.5,0.026047
0.745,,1,1.5,0.02563
0.746,,1,1.5,0.026043
0.747,,1,1.5,0.02626
0.748,,1,1.5,0.02595
0.749,,1,1.5,0.025968
0.75,,1,1.5,0.025598
0.751,,1,1.5,0.025545
0.752,,1,1.5,0.026051
0.753,,1,1.5,0.025624
0.754,,1,1.5,0.026156
0.755,,1,1.5,0.026033
0.756,,1,1.5,0.025504
0.757,,1,1.5,0.025738
0.758,,1,1.5,0.025713
0.759,,1,1.5,0.025123
0.76,,1,1.5,0.0052538
0.761,,1,1.5,0.0026484
0.762,,1,1.5,0.013424
0.763,,1,1.5,0.0070428
0.764,,1,1.5,0.010864
0.765,,1,1.5,0.014334
0.766,,1,1.5,0.016682
0.767,,1,1.5,0.020162
0.768,,1,1.5,0.023386
0.769,,1,1.5,0.023896
0.77,,1,1.5,0.024366
0.771,,1,1.5,0.024755
0.772,,1,1.5,0.024719
0.773,,1,1.5,0.024685
0.774,,1,1.5,0.025049
0.775,,1,1.5,0.023966
0.776,,1,1.5,0.025043
0.777,,1,1.5,0.024913
0.778,,1,1.5,0.024717
0.779,,1,1.5,0.024828
0.78,,1,1.5,0.024562
0.781,,1,1.5,0.024506
0.782,,1,1.5,0.024819
0.783,,1,1.5,0.024393
0.784,,1,1.5,0.02429
0.785,,1,1.5,0.024431
0.786,,1,1.5,0.023958
0.787,,1,1.5,0.023808
0.788,,1,1.5,0.02316
0.789,,1,1.5,0.023026
0.79,,1,1.5,0.021919
0.791,,1,1.5,0.022583
0.792,,1,1.5,0.022349
0.793,,1,1.5,0.022232
0.794,,1,1.5,0.02301
0.795,,1,1.5,0.022755
0.796,,1,1.5,0.021788
0.797,,1,1.5,0.022003
0.798,,1,1.5,0.023146
0.799,,1,1.5,0.022847
0.8,,1,1.5,0.02197
0.801,,1,1.5,0.022168
0.802,,1,1.5,0.022141
0.803,,1,1.5,0.021667
0.804,,1,1.5,0.022006
0.805,,1,1.5,0.02175
0.806,,1,1.5,0.022955
0.807,,1,1.5,0.022625
0.808,,1,1.5,0.022614
0.809,,1,1.5,0.021823
0.81,,1,1.5,0.021271
0.811,,1,1.5,0.021496
0.812,,1,1.5,0.020227
0.813,,1,1.5,0.019774
0.814,,1,1.5,0.016473
0.815,,1,1.5,0.016378
0.816,,1,1.5,0.0151
0.817,,1,1.5,0.015633
0.818,,1,1.5,0.014812
0.819,,1,1.5,0.017368
0.82,,1,1.5,0.015474
0.821,,1,1.5,0.019903
0.822,,1,1.5,0.018879
0.823,,1,1.5,0.011152
0.824,,1,1.5,0.018115
0.825,,1,1.5,0.019477
0.826,,1,1.5,0.018301
0.827,,1,1.5,0.019829
0.828,,1,1.5,0.015708
0.829,,1,1.5,0.01858
0.83,,1,1.5,0.018062
0.831,,1,1.5,0.017801
0.832,,1,1.5,0.017411
0.833,,1,1.5,0.019117
0.834,,1,1.5,0.018207
0.835,,1,1.5,0.020685
0.836,,1,1.5,0.019191
0.837,,1,1.5,0.020862
0.838,,1,1.5,0.020314
0.839,,1,1.5,0.020209
0.84,,1,1.5,0.021019
0.841,,1,1.5,0.020749
0.842,,1,1.5,0.020882
0.843,,1,1.5,0.021276
0.844,,1,1.5,0.020548
0.845,,1,1.5,0.021276
0.846,,1,1.5,0.021479
0.847,,1,1.5,0.020982
0.848,,1,1.5,0.021358
0.849,,1,1.5,0.021327
0.85,,1,1.5,0.018601
0.851,,1,1.5,0.020907
0.852,,1,1.5,0.020375
0.853,,1,1.5,0.020744
0.854,,1,1.5,0.016808
0.855,,1,1.5,0.018156
0.856,,1,1.5,0.020745
0.857,,1,1.5,0.021241
0.858,,1,1.5,0.020901
0.859,,1,1.5,0.020751
0.86,,1,1.5,0.020793
0.861,,1,1.5,0.020794
0.862,,1,1.5,0.020672
0.863,,1,1.5,0.021069
0.864,,1,1.5,0.021025
0.865,,1,1.5,0.020694
0.866,,1,1.5,0.017625
0.867,,1,1.5,0.018202
0.868,,1,1.5,0.020016
0.869,,1,1.5,0.019793
0.87,,1,1.5,0.020577
0.871,,1,1.5,0.020508
0.872,,1,1.5,0.020577
0.873,,1,1.5,0.020598
0.874,,1,1.5,0.020242
0.875,,1,1.5,0.019945
0.876,,1,1.5,0.020034
0.877,,1,1.5,0.020443
0.878,,1,1.5,0.020276
0.879,,1,1.5,0.020136
0.88,,1,1.5,0.0202
0.881,,1,1.5,0.018954
0.882,,1,1.5,0.019976
0.883,,1,1.5,0.019661
0.884,,1,1.5,0.019775
0.885,,1,1.5,0.020036
0.886,,1,1.5,0.01902
0.887,,1,1.5,0.019003
0.888,,1,1.5,0.01936
0.889,,1,1.5,0.019904
0.89,,1,1.5,0.019452
0.891,,1,1.5,0.019666
0.892,,1,1.5,0.018987
0.893,,1,1.5,0.017353
0.894,,1,1.5,0.017434
0.895,,1,1.5,0.01551
0.896,,1,1.5,0.014465
0.897,,1,1.5,0.01169
0.898,,1,1.5,0.013285
0.899,,1,1.5,0.0090998
0.9,,1,1.5,0.013846
0.901,,1,1.5,0.0097334
0.902,,1,1.5,0.012098
0.903,,1,1.5,0.01184
0.904,,1,1.5,0.016754
0.905,,1,1.5,0.016032
0.906,,1,1.5,0.014662
0.907,,1,1.5,0.011578
0.908,,1,1.5,0.011377
0.909,,1,1.5,0.012453
0.91,,1,1.5,0.010261
0.911,,1,1.5,0.012083
0.912,,1,1.5,0.01217
0.913,,1,1.5,0.010955
0.914,,1,1.5,0.010633
0.915,,1,1.5,0.011639
0.916,,1,1.5,0.0096541
0.917,,1,1.5,0.012794
0.918,,1,1.5,0.0096937
0.919,,1,1.5,0.013505
0.92,,1,1.5,0.014082
0.921,,1,1.5,0.014527
0.922,,1,1.5,0.01265
0.923,,1,1.5,0.013995
0.924,,1,1.5,0.012676
0.925,,1,1.5,0.012287
0.926,,1,1.5,0.012424
0.927,,1,1.5,0.01466
0.928,,1,1.5,0.0094912
0.929,,1,1.5,0.0087151
0.93,,1,1.5,0.0061749
0.931,,1,1.5,0.0055324
0.932,,1,1.5,0.0035247
0.933,,1,1.5,0.0024555
0.934,,1,1.5,0.00092307
0.935,,1,1.5,0.0029212
0.936,,1,1.5,0.0014123
0.937,,1,1.5,0.0014575
0.938,,1,1.5,0.0017099
0.939,,1,1.5,0.0052075
0.94,,1,1.5,0.0064858
0.941,,1,1.5,0.0042697
0.942,,1,1.5,0.0051487
0.943,,1,1.5,0.0030862
0.944,,1,1.5,0.0040301
0.945,,1,1.5,0.0048572
0.946,,1,1.5,0.0020102
0.947,,1,1.5,0.0046658
0.948,,1,1.5,0.0033978
0.949,,1,1.5,0.0064881
0.95,,1,1.5,0.0014571
0.951,,1,1.5,0.0076009
0.952,,1,1.5,0.0029879
0.953,,1,1.5,0.0042331
0.954,,1,1.5,0.0061025
0.955,,1,1.5,0.0049302
0.956,,1,1.5,0.0046607
0.957,,1,1.5,0.00374
0.958,,1,1.5,0.0076056
0.959,,1,1.5,0.0054897
0.96,,1,1.5,0.0061411
0.961,,1,1.5,0.0068512
0.962,,1,1.5,0.0068289
0.963,,1,1.5,0.0079694
0.964,,1,1.5,0.0078836
0.965,,1,1.5,0.008231
0.966,,1,1.5,0.0077456
0.967,,1,1.5,0.0082564
0.968,,1,1.5,0.012463
0.969,,1,1.5,0.012861
0.97,,1,1.5,0.012156
0.971,,1,1.5,0.014209
0.972,,1,1.5,0.013461
0.973,,1,1.5,0.010954
0.974,,1,1.5,0.010371
0.975,,1,1.5,0.010801
0.976,,1,1.5,0.010003
0.977,,1,1.5,0.012181
0.978,,1,1.5,0.011355
0.979,,1,1.5,0.011916
0.98,,1,1.5,0.011228
0.981,,1,1.5,0.014205
0.982,,1,1.5,0.013558
0.983,,1,1.5,0.013035
0.984,,1,1.5,0.015278
0.985,,1,1.5,0.013349
0.986,,1,1.5,0.015663
0.987,,1,1.5,0.015314
0.988,,1,1.5,0.015196
0.989,,1,1.5,0.015701
0.99,,1,1.5,0.015065
0.991,,1,1.5,0.015932
0.992,,1,1.5,0.015889
0.993,,1,1.5,0.015493
0.994,,1,1.5,0.016068
0.995,,1,1.5,0.016121
0.996,,1,1.5,0.016042
0.997,,1,1.5,0.016066
0.998,,1,1.5,0.016035
0.999,,1,1.5,0.015943
1.0,,1,1.5,0.015671
1.001,,1,1.5,0.015981
1.002,,1,1.5,0.015262
1.003,,1,1.5,0.015745
1.004,,1,1.5,0.015393
1.005,,1,1.5,0.014716
1.006,,1,1.5,0.015227
1.007,,1,1.5,0.015647
1.008,,1,1.5,0.015558
1.009,,1,1.5,0.015337
1.01,,1,1.5,0.015263
1.011,,1,1.5,0.015647
1.012,,1,1.5,0.015457
1.013,,1,1.5,0.015579
1.014,,1,1.5,0.015621
1.015,,1,1.5,0.015345
1.016,,1,1.5,0.015403
1.017,,1,1.5,0.015276
1.018,,1,1.5,0.015504
1.019,,1,1.5,0.014866
1.02,,1,1.5,0.01523
1.021,,1,1.5,0.015375
1.022,,1,1.5,0.01501
1.023,,1,1.5,0.015291
1.024,,1,1.5,0.01492
1.025,,1,1.5,0.015322
1.026,,1,1.5,0.015244
1.027,,1,1.5,0.015203
1.028,,1,1.5,0.015217
1.029,,1,1.5,0.014949
1.03,,1,1.5,0.015211
1.031,,1,1.5,0.015114
1.032,,1,1.5,0.015173
1.033,,1,1.5,0.014829
1.034,,1,1.5,0.015014
1.035,,1,1.5,0.014879
1.036,,1,1.5,0.015057
1.037,,1,1.5,0.014851
1.038,,1,1.5,0.014796
1.039,,1,1.5,0.014963
1.04,,1,1.5,0.014766
1.041,,1,1.5,0.014862
1.042,,1,1.5,0.014876
1.043,,1,1.5,0.014686
1.044,,1,1.5,0.014802
1.045,,1,1.5,0.014724
1.046,,1,1.5,0.014338
1.047,,1,1.5,0.014558
1.048,,1,1.5,0.014697
1.049,,1,1.5,0.014609
1.05,,1,1.5,0.014515
1.051,,1,1.5,0.014527
1.052,,1,1.5,0.014434
1.053,,1,1.5,0.014383
1.054,,1,1.5,0.014322
1.055,,1,1.5,0.014351
1.056,,1,1.5,0.014292
1.057,,1,1.5,0.014237
1.058,,1,1.5,0.014072
1.059,,1,1.5,0.013616
1.06,,1,1.5,0.01399
1.061,,1,1.5,0.013652
1.062,,1,1.5,0.013883
1.063,,1,1.5,0.013637
1.064,,1,1.5,0.013852
1.065,,1,1.5,0.013718
1.066,,1,1.5,0.013497
1.067,,1,1.5,0.013567
1.068,,1,1.5,0.013525
1.069,,1,1.5,0.01283
1.07,,1,1.5,0.013197
1.071,,1,1.5,0.013614
1.072,,1,1.5,0.013489
1.073,,1,1.5,0.013142
1.074,,1,1.5,0.013804
1.075,,1,1.5,0.0127
1.076,,1,1.5,0.013602
1.077,,1,1.5,0.01322
1.078,,1,1.5,0.013124
1.079,,1,1.5,0.013256
1.08,,1,1.5,0.012905
1.081,,1,1.5,0.012491
1.082,,1,1.5,0.012898
1.083,,1,1.5,0.012768
1.084,,1,1.5,0.012282
1.085,,1,1.5,0.012821
1.086,,1,1.5,0.01155
1.087,,1,1.5,0.011963
1.088,,1,1.5,0.012927
1.089,,1,1.5,0.012002
1.09,,1,1.5,0.011572
1.091,,1,1.5,0.012698
1.092,,1,1.5,0.012721
1.093,,1,1.5,0.010138
1.094,,1,1.5,0.011234
1.095,,1,1.5,0.010472
1.096,,1,1.5,0.0097874
1.097,,1,1.5,0.012305
1.098,,1,1.5,0.0095152
1.099,,1,1.5,0.009903
1.1,,1,1.5,0.0090405
1.101,,1,1.5,0.0093336
1.102,,1,1.5,0.008586
1.103,,1,1.5,0.008332
1.104,,1,1.5,0.0085266
1.105,,1,1.5,0.0096591
1.106,,1,1.5,0.0064435
1.107,,1,1.5,0.0090881
1.108,,1,1.5,0.007277
1.109,,1,1.5,0.0071172
1.11,,1,1.5,0.0089072
1.111,,1,1.5,0.0053177
1.112,,1,1.5,0.007228
1.113,,1,1.5,0.003801
1.114,,1,1.5,0.004361
1.115,,1,1.5,0.0034957
1.116,,1,1.5,0.0024555
1.117,,1,1.5,0.00064971
1.118,,1,1.5,0.0027376
1.119,,1,1.5,0.0011027
1.12,,1,1.5,0.0012972
1.121,,1,1.5,0.0018692
1.122,,1,1.5,0.00055706
1.123,,1,1.5,0.001197
1.124,,1,1.5,0.0010013
1.125,,1,1.5,0.001395
1.126,,1,1.5,0.00025278
1.127,,1,1.5,0.0015706
1.128,,1,1.5,0.00070319
1.129,,1,1.5,0.00077584
1.13,,1,1.5,0.00041331
1.131,,1,1.5,0.0037489
1.132,,1,1.5,0.0026773
1.133,,1,1.5,0.0013436
1.134,,1,1.5,0.00020896
1.135,,1,1.5,7.2108e-05
1.136,,1,1.5,0.0010278
1.137,,1,1.5,0.0035311
1.138,,1,1.5,0.0023212
1.139,,1,1.5,0.0043716
1.14,,1,1.5,0.0033268
1.141,,1,1.5,0.0022334
1.142,,1,1.5,0.0027065
1.143,,1,1.5,0.0043204
1.144,,1,1.5,0.00109
1.145,,1,1.5,0.0013446
1.146,,1,1.5,0.0014332
1.147,,1,1.5,0.00031004
1.148,,1,1.5,0.0036744
1.149,,1,1.5,0.0027541
1.15,,1,1.5,0.0012136
1.151,,1,1.5,0.0023058
1.152,,1,1.5,0.0032791
1.153,,1,1.5,0.0033406
1.154,,1,1.5,0.0013999
1.155,,1,1.5,0.0046911
1.156,,1,1.5,0.0039768
1.157,,1,1.5,0.00479
1.158,,1,1.5,0.0048991
1.159,,1,1.5,0.0054107
1.16,,1,1.5,0.0045654
1.161,,1,1.5,0.0058808
1.162,,1,1.5,0.0059033
1.163,,1,1.5,0.0090815
1.164,,1,1.5,0.0072668
1.165,,1,1.5,0.006679
1.166,,1,1.5,0.0067479
1.167,,1,1.5,0.0075789
1.168,,1,1.5,0.0076749
1.169,,1,1.5,0.0079449
1.17,,1,1.5,0.0089221
1.171,,1,1.5,0.0086366
1.172,,1,1.5,0.0090003
1.173,,1,1.5,0.0089544
1.174,,1,1.5,0.0056628
1.175,,1,1.5,0.0089946
1.176,,1,1.5,0.010026
1.177,,1,1.5,0.0095568
1.178,,1,1.5,0.0064622
1.179,,1,1.5,0.010181
1.18,,1,1.5,0.0085834
1.181,,1,1.5,0.0089786
1.182,,1,1.5,0.0056276
1.183,,1,1.5,0.0087159
1.184,,1,1.5,0.0080031
1.185,,1,1.5,0.0075893
1.186,,1,1.5,0.0097086
1.187,,1,1.5,0.0089524
1.188,,1,1.5,0.0056039
1.189,,1,1.5,0.0082279
1.19,,1,1.5,0.0094191
1.191,,1,1.5,0.0084983
1.192,,1,1.5,0.0097297
1.193,,1,1.5,0.0090836
1.194,,1,1.5,0.0095526
1.195,,1,1.5,0.008764
1.196,,1,1.5,0.0081667
1.197,,1,1.5,0.0098368
1.198,,1,1.5,0.0087637
1.199,,1,1.5,0.0066989
1.2,,1,1.5,0.0089314
1.201,,1,1.5,0.0084119
1.202,,1,1.5,0.008684
1.203,,1,1.5,0.008504
1.204,,1,1.5,0.0067964
1.205,,1,1.5,0.0088535
1.206,,1,1.5,0.010155
1.207,,1,1.5,0.0083106
1.208,,1,1.5,0.008768
1.209,,1,1.5,0.0084544
1.21,,1,1.5,0.0093463
1.211,,1,1.5,0.0085221
1.212,,1,1.5,0.0081135
1.213,,1,1.5,0.0098085
1.214,,1,1.5,0.0085149
1.215,,1,1.5,0.0083687
1.216,,1,1.5,0.0097758
1.217,,1,1.5,0.0093988
1.218,,1,1.5,0.0096304
1.219,,1,1.5,0.0091884
1.22,,1,1.5,0.0095224
1.221,,1,1.5,0.0098861
1.222,,1,1.5,0.0094971
1.223,,1,1.5,0.0092799
1.224,,1,1.5,0.0091314
1.225,,1,1.5,0.0097766
1.226,,1,1.5,0.0099832
1.227,,1,1.5,0.0088504
1.228,,1,1.5,0.009951
1.229,,1,1.5,0.01004
1.23,,1,1.5,0.0097438
1.231,,1,1.5,0.010258
1.232,,1,1.5,0.010167
1.233,,1,1.5,0.0095483
1.234,,1,1.5,0.010287
1.235,,1,1.5,0.010124
1.236,,1,1.5,0.010262
1.237,,1,1.5,0.010049
1.238,,1,1.5,0.010237
1.239,,1,1.5,0.010134
1.24,,1,1.5,0.01008
1.241,,1,1.5,0.010036
1.242,,1,1.5,0.010082
1.243,,1,1.5,0.0099725
1.244,,1,1.5,0.0099219
1.245,,1,1.5,0.010063
1.246,,1,1.5,0.0099805
1.247,,1,1.5,0.0099115
1.248,,1,1.5,0.0098608
1.249,,1,1.5,0.0099183
1.25,,1,1.5,0.0098317
1.251,,1,1.5,0.0097184
1.252,,1,1.5,0.0096501
1.253,,1,1.5,0.0095406
1.254,,1,1.5,0.0094073
1.255,,1,1.5,0.0095477
1.256,,1,1.5,0.0092571
1.257,,1,1.5,0.0091436
1.258,,1,1.5,0.0092751
1.259,,1,1.5,0.0088595
1.26,,1,1.5,0.0088349
1.261,,1,1.5,0.0083501
1.262,,1,1.5,0.0079839
1.263,,1,1.5,0.0080428
1.264,,1,1.5,0.0073453
1.265,,1,1.5,0.0078754
1.266,,1,1.5,0.007613
1.267,,1,1.5,0.0076369
1.268,,1,1.5,0.00733
1.269,,1,1.5,0.004669
1.27,,1,1.5,0.0077112
1.271,,1,1.5,0.0081838
1.272,,1,1.5,0.0082834
1.273,,1,1.5,0.008268
1.274,,1,1.5,0.00833
1.275,,1,1.5,0.0085135
1.276,,1,1.5,0.0086356
1.277,,1,1.5,0.0086577
1.278,,1,1.5,0.0089724
1.279,,1,1.5,0.0088619
1.28,,1,1.5,0.0088021
1.281,,1,1.5,0.008685
1.282,,1,1.5,0.0080209
1.283,,1,1.5,0.0086351
1.284,,1,1.5,0.0089253
1.285,,1,1.5,0.0090493
1.286,,1,1.5,0.0091911
1.287,,1,1.5,0.0090057
1.288,,1,1.5,0.0089916
1.289,,1,1.5,0.0085952
1.29,,1,1.5,0.0089372
1.291,,1,1.5,0.0090977
1.292,,1,1.5,0.0082463
1.293,,1,1.5,0.0088716
1.294,,1,1.5,0.0086933
1.295,,1,1.5,0.0086792
1.296,,1,1.5,0.0080988
1.297,,1,1.5,0.0075375
1.298,,1,1.5,0.0083036
1.299,,1,1.5,0.0089583
1.3,,1,1.5,0.0070575
1.301,,1,1.5,0.007343
1.302,,1,1.5,0.008431
1.303,,1,1.5,0.0069312
1.304,,1,1.5,0.0054866
1.305,,1,1.5,0.0081433
1.306,,1,1.5,0.0080981
1.307,,1,1.5,0.0057585
1.308,,1,1.5,0.0071289
1.309,,1,1.5,0.0081008
1.31,,1,1.5,0.0055791
1.311,,1,1.5,0.0066376
1.312,,1,1.5,0.0066479
1.313,,1,1.5,0.006113
1.314,,1,1.5,0.0054192
1.315,,1,1.5,0.0050967
