PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
TRP,0.431,0.0028944,0.014338,1.0
TRP,0.431,0.0028944,0.014338,1.5
TRP,0.431,0.0028944,0.014338,2.0
TRP,0.432,0.0051617,0.02584,0.2
TRP,0.432,0.0051617,0.02584,0.5
TRP,0.432,0.0051617,0.02584,1.0
TRP,0.432,0.0051617,0.02584,1.5
TRP,0.432,0.0051617,0.02584,2.0
TRP,0.433,0.0045492,0.023033,0.2
TRP,0.433,0.0045492,0.023033,0.5
TRP,0.433,0.0045492,0.023033,1.0
TRP,0.433,0.0045492,0.023033,1.5
TRP,0.433,0.0045492,0.023033,2.0
TRP,0.434,0.0043016,0.02199,0.2
TRP,0.434,0.0043016,0.02199,0.5
TRP,0.434,0.0043016,0.02199,1.0
TRP,0.434,0.0043016,0.02199,1.5
TRP,0.434,0.0043016,0.02199,2.0
TRP,0.435,0.0045877,0.023706,0.2
TRP,0.435,0.0045877,0.023706,0.5
TRP,0.435,0.0045877,0.023706,1.0
TRP,0.435,0.0045877,0.023706,1.5
TRP,0.435,0.0045877,0.023706,2.0
TRP,0.436,0.0050628,0.026446,0.2
TRP,0.436,0.0050628,0.026446,0.5
TRP,0.436,0.0050628,0.026446,1.0
TRP,0.436,0.0050628,0.026446,1.5
TRP,0.436,0.0050628,0.026446,2.0
TRP,0.437,0.0050469,0.026636,0.2
TRP,0.437,0.0050469,0.026636,0.5
TRP,0.437,0.0050469,0.026636,1.0
TRP,0.437,0.0050469,0.026636,1.5
TRP,0.437,0.0050469,0.026636,2.0
TRP,0.438,0.0045164,0.024086,0.2
TRP,0.438,0.0045164,0.024086,0.5
TRP,0.438,0.0045164,0.024086,1.0
TRP,0.438,0.0045164,0.024086,1.5
TRP,0.438,0.0045164,0.024086,2.0
TRP,0.439,0.0042682,0.023011,0.2
TRP,0.439,0.0042682,0.023011,0.5
TRP,0.439,0.0042682,0.023011,1.0
TRP,0.439,0.0042682,0.023011,1.5
TRP,0.439,0.0042682,0.023011,2.0
TRP,0.44,0.0047529,0.025884,0.2
TRP,0.44,0.0047529,0.025884,0.5
TRP,0.44,0.0047529,0.025884,1.0
TRP,0.44,0.0047529,0.025884,1.5
TRP,0.44,0.0047529,0.025884,2.0
TRP,0.441,0.004715,0.02595,0.2
TRP,0.441,0.0047149,0.025949,0.5
TRP,0.441,0.0047147,0.025946,1.0
TRP,0.441,0.0047146,0.025943,1.5
TRP,0.441,0.0047144,0.025942,2.0
TRP,0.442,0.0048918,0.027189,0.2
TRP,0.442,0.0048913,0.027179,0.5
TRP,0.442,0.0048902,0.027158,1.0
TRP,0.442,0.0048889,0.027137,1.5
TRP,0.442,0.0048874,0.027125,2.0
TRP,0.443,0.0049068,0.027516,0.2
TRP,0.443,0.0049043,0.027466,0.5
TRP,0.443,0.004899,0.027366,1.0
TRP,0.443,0.0048929,0.02727,1.5
TRP,0.443,0.0048863,0.027211,2.0
TRP,0.444,0.0048004,0.027217,0.2
TRP,0.444,0.0047995,0.027198,0.5
TRP,0.444,0.0047975,0.027162,1.0
TRP,0.444,0.0047953,0.027127,1.5
TRP,0.444,0.0047929,0.027104,2.0
TRP,0.445,0.0050304,0.028805,0.2
TRP,0.445,0.0050292,0.028779,0.5
TRP,0.445,0.0050265,0.028729,1.0
TRP,0.445,0.0050235,0.028679,1.5
TRP,0.445,0.0050203,0.02865,2.0
TRP,0.446,0.0044228,0.025585,0.2
TRP,0.446,0.0044216,0.025561,0.5
TRP,0.446,0.0044192,0.025513,1.0
TRP,0.446,0.0044163,0.025466,1.5
TRP,0.446,0.0044132,0.025438,2.0
TRP,0.447,0.0049833,0.029131,0.2
TRP,0.447,0.004983,0.029125,0.5
TRP,0.447,0.0049824,0.029112,1.0
TRP,0.447,0.0049816,0.029099,1.5
TRP,0.447,0.0049809,0.029092,2.0
TRP,0.448,0.0050211,0.029642,0.2
TRP,0.448,0.005021,0.02964,0.5
TRP,0.448,0.0050207,0.029635,1.0
TRP,0.448,0.0050204,0.02963,1.5
TRP,0.448,0.0050201,0.029626,2.0
TRP,0.449,0.0050193,0.029933,0.2
TRP,0.449,0.0050193,0.029933,0.5
TRP,0.449,0.0050193,0.029933,1.0
TRP,0.449,0.0050193,0.029933,1.5
TRP,0.449,0.0050193,0.029933,2.0
TRP,0.45,0.0050662,0.030519,0.2
TRP,0.45,0.0050662,0.030519,0.5
TRP,0.45,0.0050662,0.030519,1.0
TRP,0.45,0.0050662,0.030519,1.5
TRP,0.45,0.0050662,0.030519,2.0
TRP,0.451,0.0054316,0.033035,0.2
TRP,0.451,0.0054316,0.033035,0.5
TRP,0.451,0.0054316,0.033035,1.0
TRP,0.451,0.0054316,0.033035,1.5
TRP,0.451,0.0054316,0.033035,2.0
TRP,0.452,0.0050052,0.03074,0.2
TRP,0.452,0.0050052,0.03074,0.5
TRP,0.452,0.0050052,0.03074,1.0
TRP,0.452,0.0050052,0.03074,1.5
TRP,0.452,0.0050052,0.03074,2.0
TRP,0.453,0.0045741,0.028367,0.2
TRP,0.453,0.0045741,0.028367,0.5
TRP,0.453,0.0045741,0.028367,1.0
TRP,0.453,0.0045741,0.028367,1.5
TRP,0.453,0.0045741,0.028367,2.0
TRP,0.454,0.004868,0.030491,0.2
TRP,0.454,0.004868,0.030491,0.5
TRP,0.454,0.004868,0.030491,1.0
TRP,0.454,0.004868,0.030491,1.5
TRP,0.454,0.004868,0.030491,2.0
TRP,0.455,0.0048405,0.030611,0.2
TRP,0.455,0.0048405,0.030611,0.5
TRP,0.455,0.0048405,0.030611,1.0
TRP,0.455,0.0048405,0.030611,1.5
TRP,0.455,0.0048405,0.030611,2.0
TRP,0.456,0.0049173,0.031397,0.2
TRP,0.456,0.0049173,0.031397,0.5
TRP,0.456,0.0049173,0.031397,1.0
TRP,0.456,0.0049173,0.031397,1.5
TRP,0.456,0.0049173,0.031397,2.0
TRP,0.457,0.0049194,0.031708,0.2
TRP,0.457,0.0049194,0.031708,0.5
