WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,PROFILE,INITIAL_H2O,FINAL_H2O
0.742,0.00067841,0.025217,TRP,0.25,0.63509
0.743,0.00069632,0.026013,TRP,0.25,0.63509
0.744,0.00069811,0.026225,TRP,0.25,0.63509
0.745,0.00068102,0.025722,TRP,0.25,0.63509
0.746,0.00068927,0.026143,TRP,0.25,0.63509
0.747,0.00069121,0.026336,TRP,0.25,0.63509
0.748,0.00067984,0.026016,TRP,0.25,0.63509
0.749,0.00067716,0.026025,TRP,0.25,0.63509
0.75,0.00066462,0.025652,TRP,0.25,0.63509
0.751,0.00066045,0.025597,TRP,0.25,0.63509
0.752,0.00067046,0.026096,TRP,0.25,0.63509
0.753,0.00065644,0.02566,TRP,0.25,0.63509
0.754,0.00066746,0.026198,TRP,0.25,0.63509
0.755,0.00066168,0.026078,TRP,0.25,0.63509
0.756,0.00064503,0.025532,TRP,0.25,0.63509
0.757,0.00064821,0.025764,TRP,0.25,0.63509
0.758,0.0006449,0.025738,TRP,0.25,0.63509
0.759,0.00062921,0.025133,TRP,0.25,0.63509
0.76,0.00025077,0.0050456,TRP,0.25,0.63509
0.761,0.0001838,0.0026792,TRP,0.25,0.63509
0.762,0.0004011,0.013512,TRP,0.25,0.63509
0.763,0.00027559,0.0071095,TRP,0.25,0.63509
0.764,0.00035306,0.010866,TRP,0.25,0.63509
0.765,0.00041984,0.014249,TRP,0.25,0.63509
0.766,0.00045593,0.016543,TRP,0.25,0.63509
0.767,0.00051767,0.020018,TRP,0.25,0.63509
0.768,0.00057605,0.023297,TRP,0.25,0.63509
0.769,0.0005796,0.023791,TRP,0.25,0.63509
0.77,0.00058378,0.024294,TRP,0.25,0.63509
0.771,0.0005893,0.024732,TRP,0.25,0.63509
0.772,0.00058574,0.024717,TRP,0.25,0.63509
0.773,0.00058255,0.024692,TRP,0.25,0.63509
0.774,0.00058877,0.025064,TRP,0.25,0.63509
0.775,0.00056105,0.023987,TRP,0.25,0.63509
0.776,0.00058392,0.025069,TRP,0.25,0.63509
0.777,0.0005786,0.024941,TRP,0.25,0.63509
0.778,0.00057193,0.024751,TRP,0.25,0.63509
0.779,0.0005723,0.024866,TRP,0.25,0.63509
0.78,0.00056382,0.024595,TRP,0.25,0.63509
0.781,0.00056035,0.024539,TRP,0.25,0.63509
0.782,0.00056531,0.024853,TRP,0.25,0.63509
0.783,0.00055343,0.024426,TRP,0.25,0.63509
0.784,0.00054883,0.02432,TRP,0.25,0.63509
0.785,0.00055151,0.024517,TRP,0.25,0.63509
0.786,0.00053993,0.024083,TRP,0.25,0.63509
0.787,0.00054532,0.024305,TRP,0.25,0.63509
0.788,0.00053495,0.023871,TRP,0.25,0.63509
0.789,0.00053597,0.02395,TRP,0.25,0.63509
0.79,0.00052482,0.023342,TRP,0.25,0.63509
0.791,0.00052354,0.023556,TRP,0.25,0.63509
0.792,0.00051394,0.023233,TRP,0.25,0.63509
0.793,0.00051165,0.023196,TRP,0.25,0.63509
0.794,0.00050534,0.023228,TRP,0.25,0.63509
0.795,0.00050326,0.023169,TRP,0.25,0.63509
0.796,0.00050575,0.023094,TRP,0.25,0.63509
0.797,0.00050694,0.023251,TRP,0.25,0.63509
0.798,0.00050881,0.023663,TRP,0.25,0.63509
0.799,0.00050615,0.023572,TRP,0.25,0.63509
0.8,0.00049102,0.022885,TRP,0.25,0.63509
0.801,0.00049686,0.023205,TRP,0.25,0.63509
0.802,0.00049494,0.023206,TRP,0.25,0.63509
0.803,0.00048511,0.022816,TRP,0.25,0.63509
0.804,0.00048815,0.023067,TRP,0.25,0.63509
0.805,0.00047345,0.022523,TRP,0.25,0.63509
0.806,0.00048721,0.023371,TRP,0.25,0.63509
0.807,0.00048153,0.023156,TRP,0.25,0.63509
0.808,0.00047753,0.023074,TRP,0.25,0.63509
0.809,0.00046647,0.022546,TRP,0.25,0.63509
0.81,0.00046102,0.022256,TRP,0.25,0.63509
0.811,0.00046705,0.022571,TRP,0.25,0.63509
0.812,0.00045896,0.021993,TRP,0.25,0.63509
0.813,0.00045323,0.021604,TRP,0.25,0.63509
0.814,0.00043288,0.019682,TRP,0.25,0.63509
0.815,0.00042778,0.019535,TRP,0.25,0.63509
0.816,0.00041348,0.018348,TRP,0.25,0.63509
0.817,0.00041631,0.018829,TRP,0.25,0.63509
0.818,0.00040794,0.018378,TRP,0.25,0.63509
0.819,0.00041943,0.019918,TRP,0.25,0.63509
0.82,0.00039592,0.018415,TRP,0.25,0.63509
0.821,0.0004286,0.021344,TRP,0.25,0.63509
0.822,0.00041633,0.020527,TRP,0.25,0.63509
0.823,0.00036764,0.015444,TRP,0.25,0.63509
0.824,0.00041684,0.020404,TRP,0.25,0.63509
0.825,0.00041991,0.020945,TRP,0.25,0.63509
0.826,0.00041435,0.020407,TRP,0.25,0.63509
0.827,0.00042199,0.021319,TRP,0.25,0.63509
0.828,0.00039687,0.018862,TRP,0.25,0.63509
0.829,0.00041018,0.02045,TRP,0.25,0.63509
0.83,0.00040161,0.020025,TRP,0.25,0.63509
0.831,0.00039396,0.019746,TRP,0.25,0.63509
0.832,0.00039563,0.019616,TRP,0.25,0.63509
0.833,0.00039633,0.020507,TRP,0.25,0.63509
0.834,0.00039314,0.020091,TRP,0.25,0.63509
0.835,0.00040418,0.021375,TRP,0.25,0.63509
0.836,0.00040033,0.020825,TRP,0.25,0.63509
0.837,0.00040371,0.021534,TRP,0.25,0.63509
0.838,0.00040149,0.021359,TRP,0.25,0.63509
0.839,0.00038888,0.020913,TRP,0.25,0.63509
