PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
SAW,0.42,0.0045376,0.020355,0.2
SAW,0.42,0.0045376,0.020355,1.5
SAW,0.42,0.0045376,0.020355,2.0
SAW,0.421,0.0056453,0.02561,0.2
SAW,0.421,0.0056453,0.02561,1.5
SAW,0.421,0.0056453,0.02561,2.0
SAW,0.422,0.0053458,0.02453,0.2
SAW,0.422,0.0053458,0.02453,1.5
SAW,0.422,0.0053458,0.02453,2.0
SAW,0.423,0.0044838,0.020808,0.2
SAW,0.423,0.0044838,0.020808,1.5
SAW,0.423,0.0044838,0.020808,2.0
SAW,0.424,0.0048215,0.022616,0.2
SAW,0.424,0.0048215,0.022616,1.5
SAW,0.424,0.0048215,0.022616,2.0
SAW,0.425,0.0049579,0.023513,0.2
SAW,0.425,0.0049579,0.023513,1.5
SAW,0.425,0.0049579,0.023513,2.0
SAW,0.426,0.0047343,0.022705,0.2
SAW,0.426,0.0047343,0.022705,1.5
SAW,0.426,0.0047343,0.022705,2.0
SAW,0.427,0.0045019,0.021816,0.2
SAW,0.427,0.0045019,0.021816,1.5
SAW,0.427,0.0045019,0.021816,2.0
SAW,0.428,0.0044934,0.022023,0.2
SAW,0.428,0.0044934,0.022023,1.5
SAW,0.428,0.0044934,0.022023,2.0
SAW,0.429,0.004063,0.020127,0.2
SAW,0.429,0.004063,0.020127,1.5
SAW,0.429,0.004063,0.020127,2.0
SAW,0.43,0.0032284,0.016158,0.2
SAW,0.43,0.0032284,0.016158,1.5
SAW,0.43,0.0032284,0.016158,2.0
SAW,0.431,0.0028491,0.014423,0.2
SAW,0.431,0.0028491,0.014423,1.5
SAW,0.431,0.0028491,0.014423,2.0
SAW,0.432,0.0050801,0.025987,0.2
SAW,0.432,0.0050801,0.025987,1.5
SAW,0.432,0.0050801,0.025987,2.0
SAW,0.433,0.0044775,0.023163,0.2
SAW,0.433,0.0044775,0.023163,1.5
SAW,0.433,0.0044775,0.023163,2.0
SAW,0.434,0.0042346,0.022117,0.2
SAW,0.434,0.0042346,0.022117,1.5
SAW,0.434,0.0042346,0.022117,2.0
SAW,0.435,0.0045168,0.023843,0.2
SAW,0.435,0.0045168,0.023843,1.5
SAW,0.435,0.0045168,0.023843,2.0
SAW,0.436,0.0049839,0.026593,0.2
SAW,0.436,0.0049839,0.026593,1.5
SAW,0.436,0.0049839,0.026593,2.0
SAW,0.437,0.0049676,0.026778,0.2
SAW,0.437,0.0049676,0.026778,1.5
SAW,0.437,0.0049676,0.026778,2.0
SAW,0.438,0.004445,0.02421,0.2
SAW,0.438,0.004445,0.02421,1.5
SAW,0.438,0.004445,0.02421,2.0
SAW,0.439,0.0042022,0.023136,0.2
SAW,0.439,0.0042022,0.023136,1.5
SAW,0.439,0.0042022,0.023136,2.0
SAW,0.44,0.0046781,0.026014,0.2
SAW,0.44,0.0046781,0.026014,1.5
SAW,0.44,0.0046781,0.026014,2.0
SAW,0.441,0.0046401,0.026075,0.2
SAW,0.441,0.0046401,0.026074,1.5
SAW,0.441,0.00464,0.026074,2.0
SAW,0.442,0.0048141,0.027323,0.2
SAW,0.442,0.0048136,0.027315,1.5
SAW,0.442,0.0048136,0.027315,2.0
SAW,0.443,0.0048307,0.027685,0.2
SAW,0.443,0.0048287,0.027651,1.5
SAW,0.443,0.0048285,0.027649,2.0
SAW,0.444,0.0047252,0.027358,0.2
SAW,0.444,0.0047245,0.027345,1.5
SAW,0.444,0.0047244,0.027344,2.0
SAW,0.445,0.0049534,0.028966,0.2
SAW,0.445,0.0049525,0.028949,1.5
SAW,0.445,0.0049524,0.028948,2.0
SAW,0.446,0.0043551,0.025727,0.2
SAW,0.446,0.0043542,0.025711,1.5
SAW,0.446,0.0043541,0.02571,2.0
SAW,0.447,0.0049057,0.029268,0.2
SAW,0.447,0.0049054,0.029263,1.5
SAW,0.447,0.0049054,0.029263,2.0
SAW,0.448,0.004944,0.029783,0.2
SAW,0.448,0.0049439,0.029782,1.5
SAW,0.448,0.0049439,0.029781,2.0
SAW,0.449,0.0049422,0.03007,0.2
SAW,0.449,0.0049422,0.03007,1.5
SAW,0.449,0.0049422,0.03007,2.0
SAW,0.45,0.0049869,0.030646,0.2
SAW,0.45,0.0049869,0.030646,1.5
SAW,0.45,0.0049869,0.030646,2.0
SAW,0.451,0.005347,0.033172,0.2
SAW,0.451,0.005347,0.033172,1.5
SAW,0.451,0.005347,0.033172,2.0
SAW,0.452,0.0049244,0.030851,0.2
SAW,0.452,0.0049244,0.030851,1.5
SAW,0.452,0.0049244,0.030851,2.0
SAW,0.453,0.0045032,0.028482,0.2
SAW,0.453,0.0045032,0.028482,1.5
SAW,0.453,0.0045032,0.028482,2.0
SAW,0.454,0.0047928,0.030613,0.2
SAW,0.454,0.0047928,0.030613,1.5
SAW,0.454,0.0047928,0.030613,2.0
SAW,0.455,0.0047654,0.03073,0.2
SAW,0.455,0.0047654,0.03073,1.5
SAW,0.455,0.0047654,0.03073,2.0
SAW,0.456,0.0048409,0.031515,0.2
SAW,0.456,0.0048409,0.031515,1.5
SAW,0.456,0.0048409,0.031515,2.0
SAW,0.457,0.0048423,0.031819,0.2
SAW,0.457,0.0048423,0.031819,1.5
SAW,0.457,0.0048423,0.031819,2.0
SAW,0.458,0.0046641,0.030931,0.2
SAW,0.458,0.0046641,0.030931,1.5
SAW,0.458,0.0046641,0.030931,2.0
SAW,0.459,0.0046723,0.031283,0.2
SAW,0.459,0.0046723,0.031283,1.5
SAW,0.459,0.0046723,0.031283,2.0
SAW,0.46,0.0045622,0.030831,0.2
