PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
MLW,0.641,0.0012654,0.029237,0.2
MLW,0.641,0.0012652,0.029227,0.5
MLW,0.641,0.0012648,0.029208,1.0
MLW,0.641,0.0012645,0.02919,1.5
MLW,0.641,0.0012642,0.029182,2.0
MLW,0.642,0.0012448,0.028912,0.2
MLW,0.642,0.0012446,0.028903,0.5
MLW,0.642,0.0012443,0.028886,1.0
MLW,0.642,0.0012439,0.028869,1.5
MLW,0.642,0.0012436,0.028862,2.0
MLW,0.643,0.0012646,0.02952,0.2
MLW,0.643,0.0012643,0.029505,0.5
MLW,0.643,0.0012637,0.029474,1.0
MLW,0.643,0.001263,0.029443,1.5
MLW,0.643,0.0012625,0.029429,2.0
MLW,0.644,0.0012431,0.029171,0.2
MLW,0.644,0.0012429,0.029158,0.5
MLW,0.644,0.0012424,0.029134,1.0
MLW,0.644,0.0012418,0.029108,1.5
MLW,0.644,0.0012414,0.029097,2.0
MLW,0.645,0.0012513,0.029509,0.2
MLW,0.645,0.0012508,0.029485,0.5
MLW,0.645,0.0012499,0.029436,1.0
MLW,0.645,0.0012489,0.029387,1.5
MLW,0.645,0.0012481,0.029366,2.0
MLW,0.646,0.0012161,0.028803,0.2
MLW,0.646,0.0012148,0.028737,0.5
MLW,0.646,0.0012122,0.028606,1.0
MLW,0.646,0.0012095,0.028477,1.5
MLW,0.646,0.0012076,0.028422,2.0
MLW,0.647,0.001217,0.028936,0.2
MLW,0.647,0.0012143,0.028796,0.5
MLW,0.647,0.0012088,0.028522,1.0
MLW,0.647,0.0012034,0.028257,1.5
MLW,0.647,0.0011994,0.028144,2.0
MLW,0.648,0.0012268,0.029281,0.2
MLW,0.648,0.0012226,0.029074,0.5
MLW,0.648,0.0012147,0.028681,1.0
MLW,0.648,0.001207,0.028314,1.5
MLW,0.648,0.0012013,0.028156,2.0
MLW,0.649,0.0012298,0.029501,0.2
MLW,0.649,0.0012254,0.029288,0.5
MLW,0.649,0.0012172,0.028879,1.0
MLW,0.649,0.0012093,0.028497,1.5
MLW,0.649,0.0012031,0.028326,2.0
MLW,0.65,0.0011367,0.027469,0.2
MLW,0.65,0.0011349,0.027381,0.5
MLW,0.65,0.0011316,0.027214,1.0
MLW,0.65,0.0011283,0.027058,1.5
MLW,0.65,0.0011258,0.026987,2.0
MLW,0.651,0.0012171,0.029572,0.2
MLW,0.651,0.0012157,0.029501,0.5
MLW,0.651,0.0012129,0.02936,1.0
MLW,0.651,0.0012101,0.029225,1.5
MLW,0.651,0.0012079,0.029163,2.0
MLW,0.652,0.0011956,0.029111,0.2
MLW,0.652,0.0011911,0.028888,0.5
MLW,0.652,0.0011829,0.028468,1.0
MLW,0.652,0.001175,0.028082,1.5
MLW,0.652,0.0011691,0.027917,2.0
MLW,0.653,0.0012044,0.029552,0.2
MLW,0.653,0.0012027,0.029466,0.5
MLW,0.653,0.0011994,0.029301,1.0
MLW,0.653,0.0011963,0.029146,1.5
MLW,0.653,0.0011938,0.029077,2.0
MLW,0.654,0.001188,0.029307,0.2
MLW,0.654,0.0011867,0.029241,0.5
MLW,0.654,0.0011842,0.029112,1.0
MLW,0.654,0.0011816,0.028985,1.5
MLW,0.654,0.0011796,0.028928,2.0
MLW,0.655,0.0011541,0.028567,0.2
MLW,0.655,0.0011512,0.02842,0.5
MLW,0.655,0.0011458,0.028144,1.0
MLW,0.655,0.0011407,0.027891,1.5
MLW,0.655,0.0011368,0.027783,2.0
MLW,0.656,0.00098662,0.024567,0.2
MLW,0.656,0.00098537,0.024494,0.5
MLW,0.656,0.00098199,0.024338,1.0
MLW,0.656,0.00098047,0.024224,1.5
MLW,0.656,0.00097713,0.024136,2.0
MLW,0.657,0.0010266,0.0257,0.2
MLW,0.657,0.0010252,0.025624,0.5
MLW,0.657,0.0010224,0.025476,1.0
MLW,0.657,0.0010196,0.025334,1.5
MLW,0.657,0.0010175,0.025273,2.0
MLW,0.658,0.0011445,0.028803,0.2
MLW,0.658,0.0011434,0.028744,0.5
MLW,0.658,0.0011412,0.02863,1.0
MLW,0.658,0.0011391,0.028522,1.5
MLW,0.658,0.0011376,0.028477,2.0
MLW,0.659,0.0011472,0.029024,0.2
MLW,0.659,0.0011465,0.028984,0.5
MLW,0.659,0.001145,0.028905,1.0
MLW,0.659,0.0011434,0.028827,1.5
MLW,0.659,0.0011423,0.028794,2.0
MLW,0.66,0.0011418,0.029036,0.2
MLW,0.66,0.0011412,0.029005,0.5
MLW,0.66,0.0011401,0.028943,1.0
MLW,0.66,0.0011389,0.028882,1.5
MLW,0.66,0.001138,0.028856,2.0
MLW,0.661,0.0011437,0.029238,0.2
MLW,0.661,0.0011435,0.029224,0.5
MLW,0.661,0.001143,0.029197,1.0
MLW,0.661,0.0011425,0.02917,1.5
MLW,0.661,0.0011421,0.029159,2.0
MLW,0.662,0.0011565,0.029713,0.2
MLW,0.662,0.0011564,0.029708,0.5
MLW,0.662,0.0011562,0.029697,1.0
MLW,0.662,0.001156,0.029687,1.5
MLW,0.662,0.0011559,0.029683,2.0
MLW,0.663,0.0011354,0.029312,0.2
MLW,0.663,0.0011352,0.029304,0.5
MLW,0.663,0.001135,0.029288,1.0
MLW,0.663,0.0011347,0.029273,1.5
MLW,0.663,0.0011344,0.029266,2.0
MLW,0.664,0.0011151,0.028932,0.2
MLW,0.664,0.001115,0.028927,0.5
MLW,0.664,0.0011149,0.028916,1.0
MLW,0.664,0.0011146,0.028905,1.5
MLW,0.664,0.0011146,0.028902,2.0
MLW,0.665,0.0011191,0.029179,0.2
MLW,0.665,0.0011191,0.029174,0.5
MLW,0.665,0.0011189,0.029166,1.0
MLW,0.665,0.0011187,0.029157,1.5
MLW,0.665,0.0011186,0.029152,2.0
MLW,0.666,0.0011176,0.029281,0.2
MLW,0.666,0.0011176,0.029278,0.5
MLW,0.666,0.0011175,0.029272,1.0
MLW,0.666,0.0011174,0.029266,1.5
MLW,0.666,0.0011173,0.029263,2.0
MLW,0.667,0.0011056,0.029109,0.2
MLW,0.667,0.0011056,0.029106,0.5
MLW,0.667,0.0011055,0.0291,1.0
MLW,0.667,0.0011054,0.029095,1.5
MLW,0.667,0.0011053,0.029093,2.0
MLW,0.668,0.0010997,0.029094,0.2
MLW,0.668,0.0010997,0.029094,0.5
MLW,0.668,0.0010997,0.029094,1.0
MLW,0.668,0.0010997,0.029094,1.5
MLW,0.668,0.0010997,0.029094,2.0
MLW,0.669,0.0011118,0.029555,0.2
MLW,0.669,0.0011118,0.029554,0.5
MLW,0.669,0.0011118,0.029553,1.0
MLW,0.669,0.0011118,0.029552,1.5
MLW,0.669,0.0011117,0.029551,2.0
MLW,0.67,0.0010924,0.029178,0.2
MLW,0.67,0.0010924,0.029178,0.5
MLW,0.67,0.0010923,0.029178,1.0
MLW,0.67,0.0010923,0.029177,1.5
MLW,0.67,0.0010923,0.029178,2.0
MLW,0.671,0.0010832,0.029071,0.2
MLW,0.671,0.0010832,0.029071,0.5
MLW,0.671,0.0010832,0.029071,1.0
MLW,0.671,0.0010832,0.029071,1.5
MLW,0.671,0.0010832,0.029071,2.0
MLW,0.672,0.0010676,0.02879,0.2
MLW,0.672,0.0010676,0.02879,0.5
MLW,0.672,0.0010676,0.02879,1.0
MLW,0.672,0.0010676,0.02879,1.5
MLW,0.672,0.0010676,0.02879,2.0
MLW,0.673,0.0010743,0.02911,0.2
MLW,0.673,0.0010743,0.02911,0.5
MLW,0.673,0.0010743,0.02911,1.0
MLW,0.673,0.0010743,0.02911,1.5
MLW,0.673,0.0010743,0.02911,2.0
MLW,0.674,0.001073,0.029211,0.2
MLW,0.674,0.001073,0.029211,0.5
MLW,0.674,0.001073,0.029211,1.0
MLW,0.674,0.001073,0.029211,1.5
MLW,0.674,0.001073,0.029211,2.0
MLW,0.675,0.0010533,0.02881,0.2
MLW,0.675,0.0010533,0.02881,0.5
MLW,0.675,0.0010533,0.02881,1.0
MLW,0.675,0.0010533,0.02881,1.5
MLW,0.675,0.0010533,0.02881,2.0
MLW,0.676,0.0010671,0.029327,0.2
MLW,0.676,0.0010671,0.029327,0.5
MLW,0.676,0.0010671,0.029327,1.0
MLW,0.676,0.0010671,0.029327,1.5
MLW,0.676,0.0010671,0.029327,2.0
MLW,0.677,0.0010434,0.028811,0.2
MLW,0.677,0.0010434,0.028811,0.5
MLW,0.677,0.0010434,0.028811,1.0
MLW,0.677,0.0010434,0.028811,1.5
MLW,0.677,0.0010434,0.028811,2.0
MLW,0.678,0.0010529,0.029208,0.2
MLW,0.678,0.0010529,0.029208,0.5
MLW,0.678,0.0010529,0.029208,1.0
MLW,0.678,0.0010529,0.029208,1.5
MLW,0.678,0.0010529,0.029208,2.0
MLW,0.679,0.0010368,0.028898,0.2
MLW,0.679,0.0010368,0.028898,0.5
MLW,0.679,0.0010368,0.028898,1.0
MLW,0.679,0.0010368,0.028898,1.5
MLW,0.679,0.0010368,0.028898,2.0
MLW,0.68,0.0010284,0.028798,0.2
MLW,0.68,0.0010284,0.028798,0.5
MLW,0.68,0.0010284,0.028797,1.0
MLW,0.68,0.0010284,0.028796,1.5
MLW,0.68,0.0010284,0.028795,2.0
MLW,0.681,0.001023,0.028778,0.2
MLW,0.681,0.0010229,0.028776,0.5
MLW,0.681,0.0010229,0.028772,1.0
MLW,0.681,0.0010228,0.028769,1.5
MLW,0.681,0.0010228,0.028767,2.0
MLW,0.682,0.0010192,0.028803,0.2
MLW,0.682,0.0010191,0.0288,0.5
MLW,0.682,0.001019,0.028794,1.0
MLW,0.682,0.0010189,0.028789,1.5
MLW,0.682,0.0010188,0.028786,2.0
MLW,0.683,0.0010187,0.028921,0.2
MLW,0.683,0.0010186,0.028917,0.5
MLW,0.683,0.0010184,0.028909,1.0
MLW,0.683,0.0010183,0.028901,1.5
MLW,0.683,0.0010182,0.028897,2.0
MLW,0.684,0.00099924,0.028499,0.2
MLW,0.684,0.00099911,0.028492,0.5
MLW,0.684,0.00099891,0.028479,1.0
MLW,0.684,0.00099866,0.028466,1.5
MLW,0.684,0.00099847,0.02846,2.0
MLW,0.685,0.0010063,0.028836,0.2
MLW,0.685,0.0010063,0.028832,0.5
MLW,0.685,0.0010061,0.028824,1.0
MLW,0.685,0.001006,0.028816,1.5
MLW,0.685,0.0010059,0.028813,2.0
MLW,0.686,0.0009625,0.0277,0.2
MLW,0.686,0.00096237,0.027693,0.5
MLW,0.686,0.00096215,0.027679,1.0
MLW,0.686,0.00096191,0.027666,1.5
MLW,0.686,0.00096172,0.02766,2.0
MLW,0.687,0.0007617,0.019402,0.2
MLW,0.687,0.00076155,0.019393,0.5
MLW,0.687,0.00076136,0.019379,1.0
MLW,0.687,0.00076107,0.019363,1.5
MLW,0.687,0.00076088,0.019356,2.0
MLW,0.688,0.0008207,0.022098,0.2
MLW,0.688,0.00082065,0.022095,0.5
MLW,0.688,0.00082053,0.022087,1.0
MLW,0.688,0.0008204,0.02208,1.5
MLW,0.688,0.00082029,0.022076,2.0
MLW,0.689,0.00082101,0.022249,0.2
MLW,0.689,0.00082092,0.022244,0.5
MLW,0.689,0.00082076,0.022234,1.0
MLW,0.689,0.00082062,0.022224,1.5
MLW,0.689,0.00082049,0.022219,2.0
MLW,0.69,0.00085766,0.023719,0.2
MLW,0.69,0.00085751,0.02371,0.5
MLW,0.69,0.00085727,0.023693,1.0
MLW,0.69,0.00085697,0.023676,1.5
MLW,0.69,0.00085673,0.023668,2.0
MLW,0.691,0.00088748,0.025161,0.2
MLW,0.691,0.00088709,0.025138,0.5
MLW,0.691,0.00088641,0.025095,1.0
MLW,0.691,0.00088563,0.025051,1.5
MLW,0.691,0.00088501,0.02503,2.0
MLW,0.692,0.00090357,0.026161,0.2
MLW,0.692,0.00090249,0.026096,0.5
MLW,0.692,0.00090039,0.025966,1.0
MLW,0.692,0.00089821,0.025837,1.5
MLW,0.692,0.00089659,0.025782,2.0
MLW,0.693,0.00092104,0.026979,0.2
MLW,0.693,0.00091711,0.026733,0.5
MLW,0.693,0.0009096,0.026261,1.0
MLW,0.693,0.00090231,0.025821,1.5
MLW,0.693,0.00089693,0.025638,2.0
MLW,0.694,0.00094107,0.027738,0.2
MLW,0.694,0.00093333,0.027279,0.5
MLW,0.694,0.00091969,0.026462,1.0
MLW,0.694,0.00090769,0.025762,1.5
MLW,0.694,0.00089881,0.025482,2.0
MLW,0.695,0.00093049,0.027698,0.2
MLW,0.695,0.00092463,0.027351,0.5
MLW,0.695,0.0009144,0.026741,1.0
MLW,0.695,0.00090543,0.02622,1.5
MLW,0.695,0.00089867,0.026011,2.0
MLW,0.696,0.00093513,0.027937,0.2
MLW,0.696,0.00092806,0.02752,0.5
MLW,0.696,0.00091648,0.026823,1.0
MLW,0.696,0.00090672,0.026255,1.5
MLW,0.696,0.00089921,0.026029,2.0
MLW,0.697,0.00093763,0.028338,0.2
MLW,0.697,0.00093593,0.02824,0.5
MLW,0.697,0.00093269,0.02805,1.0
MLW,0.697,0.00092955,0.027868,1.5
MLW,0.697,0.00092709,0.027786,2.0
MLW,0.698,0.00091678,0.027836,0.2
MLW,0.698,0.00091507,0.027733,0.5
MLW,0.698,0.00091171,0.027535,1.0
MLW,0.698,0.00090846,0.027347,1.5
MLW,0.698,0.00090596,0.027264,2.0
MLW,0.699,0.00092965,0.028261,0.2
MLW,0.699,0.0009247,0.027967,0.5
MLW,0.699,0.00091596,0.027442,1.0
MLW,0.699,0.00090809,0.026983,1.5
MLW,0.699,0.00090208,0.026791,2.0
MLW,0.7,0.00091377,0.027916,0.2
MLW,0.7,0.00090911,0.027637,0.5
MLW,0.7,0.00090074,0.027129,1.0
MLW,0.7,0.00089304,0.026677,1.5
MLW,0.7,0.00088725,0.026487,2.0
MLW,0.701,0.00089586,0.027487,0.2
MLW,0.701,0.00089092,0.027191,0.5
MLW,0.701,0.0008816,0.026626,1.0
MLW,0.701,0.00087284,0.026109,1.5
MLW,0.701,0.00086616,0.025882,2.0
MLW,0.702,0.00088443,0.027291,0.2
MLW,0.702,0.00088035,0.027048,0.5
MLW,0.702,0.00087295,0.026595,1.0
MLW,0.702,0.00086589,0.026178,1.5
MLW,0.702,0.00086062,0.026001,2.0
MLW,0.703,0.00088747,0.027502,0.2
MLW,0.703,0.00088311,0.027236,0.5
MLW,0.703,0.00087527,0.026752,1.0
MLW,0.703,0.00086811,0.026324,1.5
MLW,0.703,0.00086282,0.026147,2.0
MLW,0.704,0.00089146,0.027808,0.2
MLW,0.704,0.00088871,0.027637,0.5
MLW,0.704,0.00088362,0.027321,1.0
MLW,0.704,0.00087889,0.027035,1.5
MLW,0.704,0.00087539,0.026916,2.0
MLW,0.705,0.000897,0.02811,0.2
MLW,0.705,0.00089415,0.027935,0.5
MLW,0.705,0.00088872,0.0276,1.0
MLW,0.705,0.00088341,0.027282,1.5
MLW,0.705,0.0008795,0.027146,2.0
MLW,0.706,0.00088234,0.027802,0.2
MLW,0.706,0.00088024,0.027674,0.5
MLW,0.706,0.00087616,0.027424,1.0
MLW,0.706,0.00087208,0.027182,1.5
MLW,0.706,0.00086905,0.027075,2.0
MLW,0.707,0.0008662,0.027426,0.2
MLW,0.707,0.00086436,0.027312,0.5
MLW,0.707,0.00086084,0.027089,1.0
MLW,0.707,0.00085726,0.026872,1.5
MLW,0.707,0.00085467,0.026781,2.0
MLW,0.708,0.00088557,0.028171,0.2
MLW,0.708,0.00088371,0.028054,0.5
MLW,0.708,0.00088001,0.027824,1.0
MLW,0.708,0.0008763,0.027599,1.5
MLW,0.708,0.00087356,0.027502,2.0
MLW,0.709,0.00085423,0.027322,0.2
MLW,0.709,0.00085315,0.027253,0.5
MLW,0.709,0.00085097,0.027117,1.0
MLW,0.709,0.00084881,0.026983,1.5
MLW,0.709,0.00084721,0.026926,2.0
MLW,0.71,0.00086862,0.027899,0.2
MLW,0.71,0.00086715,0.027808,0.5
MLW,0.71,0.00086429,0.027626,1.0
MLW,0.71,0.00086134,0.027447,1.5
MLW,0.71,0.00085919,0.02737,2.0
MLW,0.711,0.00085571,0.027616,0.2
MLW,0.711,0.00085447,0.027537,0.5
MLW,0.711,0.00085193,0.027379,1.0
MLW,0.711,0.0008494,0.027224,1.5
MLW,0.711,0.00084749,0.027156,2.0
MLW,0.712,0.00084321,0.027348,0.2
MLW,0.712,0.00084228,0.027288,0.5
MLW,0.712,0.00084039,0.027169,1.0
MLW,0.712,0.00083851,0.027053,1.5
MLW,0.712,0.00083713,0.027003,2.0
MLW,0.713,0.00083392,0.027161,0.2
MLW,0.713,0.00083273,0.027083,0.5
MLW,0.713,0.00083024,0.026928,1.0
MLW,0.713,0.00082772,0.026775,1.5
MLW,0.713,0.00082585,0.026707,2.0
MLW,0.714,0.00084447,0.02763,0.2
MLW,0.714,0.00084318,0.027548,0.5
MLW,0.714,0.00084063,0.027386,1.0
MLW,0.714,0.00083812,0.027228,1.5
MLW,0.714,0.00083619,0.027158,2.0
MLW,0.715,0.00081067,0.026619,0.2
MLW,0.715,0.00080861,0.026487,0.5
MLW,0.715,0.00080466,0.026232,1.0
MLW,0.715,0.0008007,0.025985,1.5
MLW,0.715,0.00079777,0.025879,2.0
MLW,0.716,0.00083008,0.027371,0.2
MLW,0.716,0.00082774,0.027218,0.5
MLW,0.716,0.00082316,0.026918,1.0
MLW,0.716,0.00081858,0.026631,1.5
MLW,0.716,0.00081532,0.026513,2.0
MLW,0.717,0.00079703,0.026041,0.2
MLW,0.717,0.00078517,0.025255,0.5
MLW,0.717,0.00076511,0.02391,1.0
MLW,0.717,0.00074783,0.022789,1.5
MLW,0.717,0.00073554,0.022365,2.0
MLW,0.718,0.00078224,0.025393,0.2
MLW,0.718,0.00076508,0.024257,0.5
MLW,0.718,0.00073921,0.02252,1.0
MLW,0.718,0.00071892,0.021204,1.5
MLW,0.718,0.00070388,0.020735,2.0
MLW,0.719,0.00075298,0.024121,0.2
MLW,0.719,0.00073137,0.022674,0.5
MLW,0.719,0.000703,0.020755,1.0
MLW,0.719,0.00068253,0.019423,1.5
MLW,0.719,0.00066597,0.018967,2.0
MLW,0.72,0.000771,0.025066,0.2
MLW,0.72,0.00075066,0.023717,0.5
MLW,0.72,0.0007212,0.021745,1.0
MLW,0.72,0.00069852,0.020285,1.5
MLW,0.72,0.00068087,0.019749,2.0
MLW,0.721,0.00076867,0.025375,0.2
MLW,0.721,0.00075499,0.024472,0.5
MLW,0.721,0.00073516,0.023158,1.0
MLW,0.721,0.00071977,0.022168,1.5
MLW,0.721,0.00070755,0.021796,2.0
MLW,0.722,0.00079018,0.026699,0.2
MLW,0.722,0.00078595,0.026421,0.5
MLW,0.722,0.00077839,0.025918,1.0
MLW,0.722,0.00077137,0.025467,1.5
MLW,0.722,0.00076622,0.025283,2.0
MLW,0.723,0.00077828,0.026126,0.2
MLW,0.723,0.00076803,0.025442,0.5
MLW,0.723,0.00075269,0.024406,1.0
MLW,0.723,0.0007405,0.023608,1.5
MLW,0.723,0.000731,0.023308,2.0
MLW,0.724,0.00077071,0.025641,0.2
MLW,0.724,0.00075472,0.024559,0.5
MLW,0.724,0.00073232,0.023044,1.0
MLW,0.724,0.00071525,0.021932,1.5
MLW,0.724,0.00070192,0.021533,2.0
MLW,0.725,0.00076181,0.025524,0.2
MLW,0.725,0.00074556,0.02442,0.5
MLW,0.725,0.00072145,0.022759,1.0
MLW,0.725,0.00070261,0.021504,1.5
MLW,0.725,0.00068829,0.021045,2.0
MLW,0.726,0.00076397,0.025945,0.2
MLW,0.726,0.00075126,0.025083,0.5
MLW,0.726,0.00073011,0.023636,1.0
MLW,0.726,0.0007122,0.022453,1.5
MLW,0.726,0.00069905,0.021993,2.0
MLW,0.727,0.00076829,0.026078,0.2
MLW,0.727,0.00075491,0.025162,0.5
MLW,0.727,0.0007353,0.023819,1.0
MLW,0.727,0.00071998,0.022808,1.5
MLW,0.727,0.00070821,0.022435,2.0
MLW,0.728,0.00075285,0.025644,0.2
MLW,0.728,0.00073754,0.024598,0.5
MLW,0.728,0.00071363,0.022947,1.0
MLW,0.728,0.00069423,0.021655,1.5
MLW,0.728,0.00067918,0.021147,2.0
MLW,0.729,0.00071946,0.024734,0.2
MLW,0.729,0.000708,0.023946,0.5
MLW,0.729,0.00069031,0.02272,1.0
MLW,0.729,0.00067609,0.021766,1.5
MLW,0.729,0.00066545,0.021413,2.0
MLW,0.73,0.00075363,0.026211,0.2
MLW,0.73,0.00074472,0.0256,0.5
MLW,0.73,0.00072894,0.024507,1.0
MLW,0.73,0.00071482,0.023555,1.5
MLW,0.73,0.00070465,0.023177,2.0
MLW,0.731,0.00073214,0.025424,0.2
MLW,0.731,0.00072064,0.024624,0.5
MLW,0.731,0.00070211,0.023321,1.0
MLW,0.731,0.0006867,0.022276,1.5
MLW,0.731,0.00067553,0.021886,2.0
MLW,0.732,0.00074783,0.026275,0.2
MLW,0.732,0.00074029,0.025752,0.5
MLW,0.732,0.00072743,0.024849,1.0
MLW,0.732,0.00071626,0.024091,1.5
MLW,0.732,0.00070819,0.023795,2.0
MLW,0.733,0.00073671,0.026143,0.2
MLW,0.733,0.00073295,0.025883,0.5
MLW,0.733,0.00072609,0.025401,1.0
MLW,0.733,0.00071968,0.024964,1.5
MLW,0.733,0.0007151,0.024789,2.0
MLW,0.734,0.00075058,0.026777,0.2
MLW,0.734,0.00074746,0.026561,0.5
MLW,0.734,0.0007417,0.026157,1.0
MLW,0.734,0.00073629,0.025789,1.5
MLW,0.734,0.0007324,0.02564,2.0
MLW,0.735,0.00074066,0.026529,0.2
MLW,0.735,0.00073732,0.026295,0.5
MLW,0.735,0.00073109,0.025855,1.0
MLW,0.735,0.00072521,0.025454,1.5
MLW,0.735,0.00072106,0.025292,2.0
MLW,0.736,0.00072563,0.026109,0.2
MLW,0.736,0.00072235,0.025885,0.5
MLW,0.736,0.00071613,0.025454,1.0
MLW,0.736,0.0007101,0.025048,1.5
MLW,0.736,0.00070565,0.024874,2.0
MLW,0.737,0.0007305,0.02639,0.2
MLW,0.737,0.00072706,0.02615,0.5
MLW,0.737,0.00072062,0.025697,1.0
MLW,0.737,0.00071455,0.025283,1.5
MLW,0.737,0.00071019,0.025113,2.0
MLW,0.738,0.00072918,0.026521,0.2
MLW,0.738,0.0007276,0.026411,0.5
MLW,0.738,0.00072453,0.026194,1.0
MLW,0.738,0.00072143,0.025983,1.5
MLW,0.738,0.00071921,0.025894,2.0
MLW,0.739,0.00069767,0.025477,0.2
MLW,0.739,0.0006959,0.025354,0.5
MLW,0.739,0.0006926,0.025117,1.0
MLW,0.739,0.00068934,0.024893,1.5
MLW,0.739,0.00068701,0.024801,2.0
MLW,0.74,0.00070733,0.025964,0.2
MLW,0.74,0.00070622,0.025883,0.5
MLW,0.74,0.00070404,0.025727,1.0
MLW,0.74,0.00070186,0.025577,1.5
MLW,0.74,0.0007003,0.025515,2.0
MLW,0.741,0.00069607,0.025671,0.2
MLW,0.741,0.0006953,0.025617,0.5
MLW,0.741,0.00069377,0.025509,1.0
MLW,0.741,0.00069223,0.025403,1.5
MLW,0.741,0.00069112,0.025358,2.0
MLW,0.742,0.00068276,0.0253,0.2
MLW,0.742,0.00068235,0.025271,0.5
MLW,0.742,0.00068153,0.025212,1.0
MLW,0.742,0.00068069,0.025154,1.5
MLW,0.742,0.00068014,0.025131,2.0
MLW,0.743,0.00070042,0.02607,0.2
MLW,0.743,0.00070007,0.026044,0.5
MLW,0.743,0.00069939,0.025993,1.0
MLW,0.743,0.00069865,0.025943,1.5
MLW,0.743,0.00069815,0.025923,2.0
MLW,0.744,0.00070154,0.026228,0.2
MLW,0.744,0.00070135,0.026214,0.5
MLW,0.744,0.00070099,0.026187,1.0
MLW,0.744,0.00070062,0.026161,1.5
MLW,0.744,0.00070037,0.02615,2.0
MLW,0.745,0.00068388,0.025683,0.2
MLW,0.745,0.0006838,0.025677,0.5
MLW,0.745,0.00068366,0.025667,1.0
MLW,0.745,0.00068355,0.025657,1.5
MLW,0.745,0.00068345,0.025653,2.0
MLW,0.746,0.00069217,0.026103,0.2
MLW,0.746,0.00069208,0.026097,0.5
MLW,0.746,0.00069193,0.026086,1.0
MLW,0.746,0.00069179,0.026075,1.5
MLW,0.746,0.00069166,0.02607,2.0
MLW,0.747,0.000694,0.026285,0.2
MLW,0.747,0.00069395,0.026281,0.5
MLW,0.747,0.00069385,0.026275,1.0
MLW,0.747,0.00069378,0.026268,1.5
MLW,0.747,0.00069371,0.026265,2.0
MLW,0.748,0.00068258,0.025962,0.2
MLW,0.748,0.00068254,0.025959,0.5
MLW,0.748,0.00068246,0.025954,1.0
MLW,0.748,0.00068239,0.025949,1.5
MLW,0.748,0.00068234,0.025947,2.0
MLW,0.749,0.00067989,0.02597,0.2
MLW,0.749,0.00067986,0.025968,0.5
MLW,0.749,0.00067981,0.025965,1.0
MLW,0.749,0.00067976,0.025961,1.5
MLW,0.749,0.00067973,0.02596,2.0
MLW,0.75,0.00066737,0.0256,0.2
MLW,0.75,0.00066735,0.025598,0.5
MLW,0.75,0.00066729,0.025595,1.0
MLW,0.75,0.00066725,0.025591,1.5
MLW,0.75,0.00066721,0.025591,2.0
MLW,0.751,0.00066326,0.025548,0.2
MLW,0.751,0.00066324,0.025546,0.5
MLW,0.751,0.0006632,0.025543,1.0
MLW,0.751,0.00066315,0.02554,1.5
MLW,0.751,0.00066312,0.025539,2.0
MLW,0.752,0.0006734,0.026047,0.2
MLW,0.752,0.00067339,0.026046,0.5
MLW,0.752,0.00067335,0.026044,1.0
MLW,0.752,0.00067332,0.026042,1.5
MLW,0.752,0.00067329,0.026041,2.0
MLW,0.753,0.00065938,0.025613,0.2
MLW,0.753,0.00065937,0.025612,0.5
MLW,0.753,0.00065936,0.025612,1.0
MLW,0.753,0.00065936,0.025611,1.5
MLW,0.753,0.00065935,0.025611,2.0
MLW,0.754,0.00067057,0.026155,0.2
MLW,0.754,0.00067056,0.026154,0.5
MLW,0.754,0.00067052,0.026152,1.0
MLW,0.754,0.00067048,0.026149,1.5
MLW,0.754,0.00067046,0.026148,2.0
MLW,0.755,0.00066487,0.02604,0.2
MLW,0.755,0.00066485,0.026039,0.5
MLW,0.755,0.00066479,0.026035,1.0
MLW,0.755,0.00066475,0.026032,1.5
MLW,0.755,0.00066471,0.02603,2.0
MLW,0.756,0.00064813,0.025491,0.2
MLW,0.756,0.00064813,0.025491,0.5
MLW,0.756,0.00064813,0.025491,1.0
MLW,0.756,0.00064813,0.025491,1.5
MLW,0.756,0.00064813,0.025491,2.0
MLW,0.757,0.00065138,0.025725,0.2
MLW,0.757,0.00065138,0.025725,0.5
MLW,0.757,0.00065138,0.025725,1.0
MLW,0.757,0.00065138,0.025725,1.5
MLW,0.757,0.00065138,0.025725,2.0
MLW,0.758,0.00064812,0.025702,0.2
MLW,0.758,0.00064812,0.025702,0.5
MLW,0.758,0.00064812,0.025702,1.0
MLW,0.758,0.00064812,0.025702,1.5
MLW,0.758,0.00064812,0.025702,2.0
MLW,0.759,0.00063283,0.02512,0.2
MLW,0.759,0.00063283,0.02512,0.5
MLW,0.759,0.00063283,0.02512,1.0
MLW,0.759,0.00063283,0.02512,1.5
MLW,0.759,0.00063283,0.02512,2.0
MLW,0.76,0.00025955,0.005427,0.2
MLW,0.76,0.00025955,0.005427,0.5
MLW,0.76,0.00025955,0.005427,1.0
MLW,0.76,0.00025955,0.005427,1.5
MLW,0.76,0.00025955,0.005427,2.0
MLW,0.761,0.00018314,0.002457,0.2
MLW,0.761,0.00018314,0.002457,0.5
MLW,0.761,0.00018314,0.002457,1.0
MLW,0.761,0.00018314,0.002457,1.5
MLW,0.761,0.00018314,0.002457,2.0
MLW,0.762,0.0003992,0.013121,0.2
MLW,0.762,0.0003992,0.013121,0.5
