PROFILE,WAVLEN_MCRN,TOTAL_RAD,GRND_RFLCT,WATER
MLS,0.377,0.0052412,0.013265,0.2
MLS,0.377,0.0052412,0.013265,0.5
MLS,0.377,0.0052412,0.013265,1.0
MLS,0.377,0.0052412,0.013265,1.5
MLS,0.377,0.0052412,0.013265,2.0
MLS,0.378,0.006777,0.017398,0.2
MLS,0.378,0.006777,0.017398,0.5
MLS,0.378,0.006777,0.017398,1.0
MLS,0.378,0.006777,0.017398,1.5
MLS,0.378,0.006777,0.017398,2.0
MLS,0.379,0.0051523,0.013408,0.2
MLS,0.379,0.0051523,0.013408,0.5
MLS,0.379,0.0051523,0.013408,1.0
MLS,0.379,0.0051523,0.013408,1.5
MLS,0.379,0.0051523,0.013408,2.0
MLS,0.38,0.0047058,0.012438,0.2
MLS,0.38,0.0047058,0.012438,0.5
MLS,0.38,0.0047058,0.012438,1.0
MLS,0.38,0.0047058,0.012438,1.5
MLS,0.38,0.0047058,0.012438,2.0
MLS,0.381,0.0053551,0.014342,0.2
MLS,0.381,0.0053551,0.014342,0.5
MLS,0.381,0.0053551,0.014342,1.0
MLS,0.381,0.0053551,0.014342,1.5
MLS,0.381,0.0053551,0.014342,2.0
MLS,0.382,0.0039454,0.01072,0.2
MLS,0.382,0.0039454,0.01072,0.5
MLS,0.382,0.0039454,0.01072,1.0
MLS,0.382,0.0039454,0.01072,1.5
MLS,0.382,0.0039454,0.01072,2.0
MLS,0.383,0.00271,0.0074688,0.2
MLS,0.383,0.00271,0.0074688,0.5
MLS,0.383,0.00271,0.0074688,1.0
MLS,0.383,0.00271,0.0074688,1.5
MLS,0.383,0.00271,0.0074688,2.0
MLS,0.384,0.0029553,0.0082625,0.2
MLS,0.384,0.0029553,0.0082625,0.5
MLS,0.384,0.0029553,0.0082625,1.0
MLS,0.384,0.0029553,0.0082625,1.5
MLS,0.384,0.0029553,0.0082625,2.0
MLS,0.385,0.0044178,0.012515,0.2
MLS,0.385,0.0044178,0.012515,0.5
MLS,0.385,0.0044178,0.012515,1.0
MLS,0.385,0.0044178,0.012515,1.5
MLS,0.385,0.0044178,0.012515,2.0
MLS,0.386,0.0034117,0.0098015,0.2
MLS,0.386,0.0034117,0.0098015,0.5
MLS,0.386,0.0034117,0.0098015,1.0
MLS,0.386,0.0034117,0.0098015,1.5
MLS,0.386,0.0034117,0.0098015,2.0
MLS,0.387,0.0038181,0.011109,0.2
MLS,0.387,0.0038181,0.011109,0.5
MLS,0.387,0.0038181,0.011109,1.0
MLS,0.387,0.0038181,0.011109,1.5
MLS,0.387,0.0038181,0.011109,2.0
MLS,0.388,0.0037884,0.011177,0.2
MLS,0.388,0.0037884,0.011177,0.5
MLS,0.388,0.0037884,0.011177,1.0
MLS,0.388,0.0037884,0.011177,1.5
MLS,0.388,0.0037884,0.011177,2.0
MLS,0.389,0.0042095,0.012601,0.2
MLS,0.389,0.0042095,0.012601,0.5
MLS,0.389,0.0042095,0.012601,1.0
MLS,0.389,0.0042095,0.012601,1.5
MLS,0.389,0.0042095,0.012601,2.0
MLS,0.39,0.0051525,0.015621,0.2
MLS,0.39,0.0051525,0.015621,0.5
MLS,0.39,0.0051525,0.015621,1.0
MLS,0.39,0.0051525,0.015621,1.5
MLS,0.39,0.0051525,0.015621,2.0
MLS,0.391,0.0056435,0.017351,0.2
MLS,0.391,0.0056435,0.017351,0.5
MLS,0.391,0.0056435,0.017351,1.0
MLS,0.391,0.0056435,0.017351,1.5
MLS,0.391,0.0056435,0.017351,2.0
MLS,0.392,0.004959,0.015435,0.2
MLS,0.392,0.004959,0.015435,0.5
MLS,0.392,0.004959,0.015435,1.0
MLS,0.392,0.004959,0.015435,1.5
MLS,0.392,0.004959,0.015435,2.0
MLS,0.393,0.002643,0.0083221,0.2
MLS,0.393,0.002643,0.0083221,0.5
MLS,0.393,0.002643,0.0083221,1.0
MLS,0.393,0.002643,0.0083221,1.5
MLS,0.393,0.002643,0.0083221,2.0
MLS,0.394,0.0028549,0.0091427,0.2
MLS,0.394,0.0028549,0.0091427,0.5
MLS,0.394,0.0028549,0.0091427,1.0
MLS,0.394,0.0028549,0.0091427,1.5
MLS,0.394,0.0028549,0.0091427,2.0
MLS,0.395,0.0048319,0.015655,0.2
MLS,0.395,0.0048319,0.015655,0.5
MLS,0.395,0.0048319,0.015655,1.0
MLS,0.395,0.0048319,0.015655,1.5
MLS,0.395,0.0048319,0.015655,2.0
MLS,0.396,0.0048461,0.015891,0.2
MLS,0.396,0.0048461,0.015891,0.5
MLS,0.396,0.0048461,0.015891,1.0
MLS,0.396,0.0048461,0.015891,1.5
MLS,0.396,0.0048461,0.015891,2.0
MLS,0.397,0.0019696,0.0065494,0.2
MLS,0.397,0.0019696,0.0065494,0.5
MLS,0.397,0.0019696,0.0065494,1.0
MLS,0.397,0.0019696,0.0065494,1.5
MLS,0.397,0.0019696,0.0065494,2.0
MLS,0.398,0.0053599,0.018055,0.2
MLS,0.398,0.0053599,0.018055,0.5
MLS,0.398,0.0053599,0.018055,1.0
MLS,0.398,0.0053599,0.018055,1.5
MLS,0.398,0.0053599,0.018055,2.0
MLS,0.399,0.0064225,0.021909,0.2
MLS,0.399,0.0064225,0.021909,0.5
MLS,0.399,0.0064225,0.021909,1.0
MLS,0.399,0.0064225,0.021909,1.5
MLS,0.399,0.0064225,0.021909,2.0
MLS,0.4,0.0063073,0.021793,0.2
MLS,0.4,0.0063073,0.021793,0.5
MLS,0.4,0.0063073,0.021793,1.0
MLS,0.4,0.0063073,0.021793,1.5
MLS,0.4,0.0063073,0.021793,2.0
MLS,0.401,0.0061378,0.021472,0.2
MLS,0.401,0.0061378,0.021472,0.5
MLS,0.401,0.0061378,0.021472,1.0
MLS,0.401,0.0061378,0.021472,1.5
MLS,0.401,0.0061378,0.021472,2.0
MLS,0.402,0.0063796,0.022597,0.2
MLS,0.402,0.0063796,0.022597,0.5
MLS,0.402,0.0063796,0.022597,1.0
MLS,0.402,0.0063796,0.022597,1.5
MLS,0.402,0.0063796,0.022597,2.0
MLS,0.403,0.0059831,0.021456,0.2
MLS,0.403,0.0059831,0.021456,0.5
MLS,0.403,0.0059831,0.021456,1.0
MLS,0.403,0.0059831,0.021456,1.5
MLS,0.403,0.0059831,0.021456,2.0
MLS,0.404,0.0063018,0.022882,0.2
MLS,0.404,0.0063018,0.022882,0.5
MLS,0.404,0.0063018,0.022882,1.0
MLS,0.404,0.0063018,0.022882,1.5
MLS,0.404,0.0063018,0.022882,2.0
MLS,0.405,0.0057506,0.021152,0.2
MLS,0.405,0.0057506,0.021152,0.5
MLS,0.405,0.0057506,0.021152,1.0
MLS,0.405,0.0057506,0.021152,1.5
MLS,0.405,0.0057506,0.021152,2.0
MLS,0.406,0.0056539,0.02104,0.2
MLS,0.406,0.0056539,0.02104,0.5
MLS,0.406,0.0056539,0.02104,1.0
MLS,0.406,0.0056539,0.02104,1.5
MLS,0.406,0.0056539,0.02104,2.0
MLS,0.407,0.0054272,0.020447,0.2
MLS,0.407,0.0054272,0.020447,0.5
MLS,0.407,0.0054272,0.020447,1.0
MLS,0.407,0.0054272,0.020447,1.5
MLS,0.407,0.0054272,0.020447,2.0
MLS,0.408,0.0057947,0.022098,0.2
MLS,0.408,0.0057947,0.022098,0.5
MLS,0.408,0.0057947,0.022098,1.0
MLS,0.408,0.0057947,0.022098,1.5
MLS,0.408,0.0057947,0.022098,2.0
MLS,0.409,0.0063,0.024319,0.2
MLS,0.409,0.0063,0.024319,0.5
MLS,0.409,0.0063,0.024319,1.0
MLS,0.409,0.0063,0.024319,1.5
MLS,0.409,0.0063,0.024319,2.0
MLS,0.41,0.0052412,0.020461,0.2
MLS,0.41,0.0052412,0.020461,0.5
MLS,0.41,0.0052412,0.020461,1.0
MLS,0.41,0.0052412,0.020461,1.5
MLS,0.41,0.0052412,0.020461,2.0
MLS,0.411,0.0060891,0.024072,0.2
MLS,0.411,0.0060891,0.024072,0.5
MLS,0.411,0.0060891,0.024072,1.0
MLS,0.411,0.0060891,0.024072,1.5
MLS,0.411,0.0060891,0.024072,2.0
MLS,0.412,0.0062835,0.025131,0.2
MLS,0.412,0.0062835,0.025131,0.5
MLS,0.412,0.0062835,0.025131,1.0
MLS,0.412,0.0062835,0.025131,1.5
MLS,0.412,0.0062835,0.025131,2.0
MLS,0.413,0.00577,0.02335,0.2
MLS,0.413,0.00577,0.02335,0.5
MLS,0.413,0.00577,0.02335,1.0
MLS,0.413,0.00577,0.02335,1.5
MLS,0.413,0.00577,0.02335,2.0
MLS,0.414,0.0056596,0.023177,0.2
MLS,0.414,0.0056596,0.023177,0.5
MLS,0.414,0.0056596,0.023177,1.0
MLS,0.414,0.0056596,0.023177,1.5
MLS,0.414,0.0056596,0.023177,2.0
MLS,0.415,0.0059402,0.024618,0.2
MLS,0.415,0.0059402,0.024618,0.5
MLS,0.415,0.0059402,0.024618,1.0
MLS,0.415,0.0059402,0.024618,1.5
MLS,0.415,0.0059402,0.024618,2.0
MLS,0.416,0.0059182,0.024816,0.2
MLS,0.416,0.0059182,0.024816,0.5
MLS,0.416,0.0059182,0.024816,1.0
MLS,0.416,0.0059182,0.024816,1.5
MLS,0.416,0.0059182,0.024816,2.0
MLS,0.417,0.0055822,0.023667,0.2
MLS,0.417,0.0055822,0.023667,0.5
MLS,0.417,0.0055822,0.023667,1.0
MLS,0.417,0.0055822,0.023667,1.5
MLS,0.417,0.0055822,0.023667,2.0
MLS,0.418,0.0054708,0.023471,0.2
MLS,0.418,0.0054708,0.023471,0.5
MLS,0.418,0.0054708,0.023471,1.0
MLS,0.418,0.0054708,0.023471,1.5
MLS,0.418,0.0054708,0.023471,2.0
MLS,0.419,0.0054961,0.023851,0.2
MLS,0.419,0.0054961,0.023851,0.5
MLS,0.419,0.0054961,0.023851,1.0
MLS,0.419,0.0054961,0.023851,1.5
MLS,0.419,0.0054961,0.023851,2.0
MLS,0.42,0.0046045,0.020209,0.2
MLS,0.42,0.0046045,0.020209,0.5
MLS,0.42,0.0046045,0.020209,1.0
MLS,0.42,0.0046045,0.020209,1.5
MLS,0.42,0.0046045,0.020209,2.0
MLS,0.421,0.0057284,0.025428,0.2
MLS,0.421,0.0057284,0.025428,0.5
MLS,0.421,0.0057284,0.025428,1.0
MLS,0.421,0.0057284,0.025428,1.5
MLS,0.421,0.0057284,0.025428,2.0
MLS,0.422,0.0054244,0.024357,0.2
MLS,0.422,0.0054244,0.024357,0.5
MLS,0.422,0.0054244,0.024357,1.0
MLS,0.422,0.0054244,0.024357,1.5
MLS,0.422,0.0054244,0.024357,2.0
MLS,0.423,0.0045499,0.020663,0.2
MLS,0.423,0.0045499,0.020663,0.5
MLS,0.423,0.0045499,0.020663,1.0
MLS,0.423,0.0045499,0.020663,1.5
MLS,0.423,0.0045499,0.020663,2.0
MLS,0.424,0.0048919,0.022457,0.2
MLS,0.424,0.0048919,0.022457,0.5
MLS,0.424,0.0048919,0.022457,1.0
MLS,0.424,0.0048919,0.022457,1.5
MLS,0.424,0.0048919,0.022457,2.0
MLS,0.425,0.0050306,0.02335,0.2
MLS,0.425,0.0050306,0.02335,0.5
MLS,0.425,0.0050306,0.02335,1.0
MLS,0.425,0.0050306,0.02335,1.5
MLS,0.425,0.0050306,0.02335,2.0
MLS,0.426,0.004805,0.022555,0.2
MLS,0.426,0.004805,0.022555,0.5
MLS,0.426,0.004805,0.022555,1.0
MLS,0.426,0.004805,0.022555,1.5
MLS,0.426,0.004805,0.022555,2.0
MLS,0.427,0.0045685,0.02167,0.2
MLS,0.427,0.0045685,0.02167,0.5
MLS,0.427,0.0045685,0.02167,1.0
MLS,0.427,0.0045685,0.02167,1.5
MLS,0.427,0.0045685,0.02167,2.0
MLS,0.428,0.0045592,0.021875,0.2
MLS,0.428,0.0045592,0.021875,0.5
MLS,0.428,0.0045592,0.021875,1.0
MLS,0.428,0.0045592,0.021875,1.5
MLS,0.428,0.0045592,0.021875,2.0
MLS,0.429,0.0041233,0.019996,0.2
MLS,0.429,0.0041233,0.019996,0.5
MLS,0.429,0.0041233,0.019996,1.0
MLS,0.429,0.0041233,0.019996,1.5
MLS,0.429,0.0041233,0.019996,2.0
MLS,0.43,0.0032762,0.016053,0.2
MLS,0.43,0.0032762,0.016053,0.5
MLS,0.43,0.0032762,0.016053,1.0
MLS,0.43,0.0032762,0.016053,1.5
MLS,0.43,0.0032762,0.016053,2.0
MLS,0.431,0.0028907,0.014328,0.2
MLS,0.431,0.0028907,0.014328,0.5
MLS,0.431,0.0028907,0.014328,1.0
MLS,0.431,0.0028907,0.014328,1.5
MLS,0.431,0.0028907,0.014328,2.0
MLS,0.432,0.0051555,0.025823,0.2
MLS,0.432,0.0051555,0.025823,0.5
MLS,0.432,0.0051555,0.025823,1.0
MLS,0.432,0.0051555,0.025823,1.5
MLS,0.432,0.0051555,0.025823,2.0
MLS,0.433,0.0045437,0.023017,0.2
MLS,0.433,0.0045437,0.023017,0.5
MLS,0.433,0.0045437,0.023017,1.0
MLS,0.433,0.0045437,0.023017,1.5
MLS,0.433,0.0045437,0.023017,2.0
MLS,0.434,0.0042961,0.021973,0.2
MLS,0.434,0.0042961,0.021973,0.5
MLS,0.434,0.0042961,0.021973,1.0
MLS,0.434,0.0042961,0.021973,1.5
MLS,0.434,0.0042961,0.021973,2.0
MLS,0.435,0.0045821,0.023687,0.2
MLS,0.435,0.0045821,0.023687,0.5
MLS,0.435,0.0045821,0.023687,1.0
MLS,0.435,0.0045821,0.023687,1.5
MLS,0.435,0.0045821,0.023687,2.0
MLS,0.436,0.0050567,0.026425,0.2
MLS,0.436,0.0050567,0.026425,0.5
MLS,0.436,0.0050567,0.026425,1.0
MLS,0.436,0.0050567,0.026425,1.5
MLS,0.436,0.0050567,0.026425,2.0
MLS,0.437,0.0050414,0.026617,0.2
MLS,0.437,0.0050414,0.026617,0.5
MLS,0.437,0.0050414,0.026617,1.0
MLS,0.437,0.0050414,0.026617,1.5
MLS,0.437,0.0050414,0.026617,2.0
MLS,0.438,0.0045116,0.024069,0.2
MLS,0.438,0.0045116,0.024069,0.5
MLS,0.438,0.0045116,0.024069,1.0
MLS,0.438,0.0045116,0.024069,1.5
MLS,0.438,0.0045116,0.024069,2.0
MLS,0.439,0.0042633,0.022992,0.2
MLS,0.439,0.0042633,0.022992,0.5
MLS,0.439,0.0042633,0.022992,1.0
MLS,0.439,0.0042633,0.022992,1.5
MLS,0.439,0.0042633,0.022992,2.0
MLS,0.44,0.0047467,0.025857,0.2
MLS,0.44,0.0047467,0.025857,0.5
MLS,0.44,0.0047467,0.025857,1.0
MLS,0.44,0.0047467,0.025857,1.5
MLS,0.44,0.0047467,0.025857,2.0
MLS,0.441,0.0047097,0.025927,0.2
MLS,0.441,0.0047097,0.025926,0.5
MLS,0.441,0.0047096,0.025924,1.0
MLS,0.441,0.0047095,0.025922,1.5
MLS,0.441,0.0047093,0.02592,2.0
MLS,0.442,0.0048866,0.027167,0.2
MLS,0.442,0.0048863,0.02716,0.5
MLS,0.442,0.0048854,0.027145,1.0
MLS,0.442,0.0048846,0.02713,1.5
MLS,0.442,0.0048833,0.027116,2.0
MLS,0.443,0.0049019,0.027503,0.2
MLS,0.443,0.0049,0.027467,0.5
MLS,0.443,0.0048961,0.027397,1.0
MLS,0.443,0.0048923,0.027327,1.5
MLS,0.443,0.0048866,0.02726,2.0
MLS,0.444,0.0047953,0.027194,0.2
MLS,0.444,0.0047947,0.027182,0.5
MLS,0.444,0.0047933,0.027156,1.0
MLS,0.444,0.0047919,0.027131,1.5
MLS,0.444,0.0047898,0.027106,2.0
MLS,0.445,0.0050252,0.028782,0.2
MLS,0.445,0.0050242,0.028764,0.5
MLS,0.445,0.0050224,0.028729,1.0
MLS,0.445,0.0050204,0.028693,1.5
MLS,0.445,0.0050176,0.02866,2.0
MLS,0.446,0.0044187,0.025568,0.2
MLS,0.446,0.0044178,0.025551,0.5
MLS,0.446,0.004416,0.025517,1.0
MLS,0.446,0.0044143,0.025483,1.5
MLS,0.446,0.0044116,0.025451,2.0
MLS,0.447,0.0049788,0.029106,0.2
MLS,0.447,0.0049786,0.029101,0.5
MLS,0.447,0.0049782,0.029093,1.0
MLS,0.447,0.0049777,0.029084,1.5
MLS,0.447,0.004977,0.029075,2.0
MLS,0.448,0.0050162,0.029613,0.2
MLS,0.448,0.0050161,0.029611,0.5
MLS,0.448,0.005016,0.029608,1.0
MLS,0.448,0.0050158,0.029604,1.5
MLS,0.448,0.0050155,0.029601,2.0
MLS,0.449,0.0050145,0.029902,0.2
MLS,0.449,0.0050145,0.029902,0.5
MLS,0.449,0.0050145,0.029902,1.0
MLS,0.449,0.0050145,0.029902,1.5
MLS,0.449,0.0050145,0.029902,2.0
MLS,0.45,0.0050617,0.030487,0.2
MLS,0.45,0.0050617,0.030487,0.5
MLS,0.45,0.0050617,0.030487,1.0
MLS,0.45,0.0050617,0.030487,1.5
MLS,0.45,0.0050617,0.030487,2.0
MLS,0.451,0.0054266,0.032999,0.2
MLS,0.451,0.0054266,0.032999,0.5
MLS,0.451,0.0054266,0.032999,1.0
MLS,0.451,0.0054266,0.032999,1.5
MLS,0.451,0.0054266,0.032999,2.0
MLS,0.452,0.0050007,0.030707,0.2
MLS,0.452,0.0050007,0.030707,0.5
MLS,0.452,0.0050007,0.030707,1.0
MLS,0.452,0.0050007,0.030707,1.5
MLS,0.452,0.0050007,0.030707,2.0
MLS,0.453,0.0045702,0.028336,0.2
MLS,0.453,0.0045702,0.028336,0.5
MLS,0.453,0.0045702,0.028336,1.0
MLS,0.453,0.0045702,0.028336,1.5
MLS,0.453,0.0045702,0.028336,2.0
MLS,0.454,0.0048645,0.03046,0.2
MLS,0.454,0.0048645,0.03046,0.5
MLS,0.454,0.0048645,0.03046,1.0
MLS,0.454,0.0048645,0.03046,1.5
MLS,0.454,0.0048645,0.03046,2.0
MLS,0.455,0.0048368,0.030578,0.2
MLS,0.455,0.0048368,0.030578,0.5
MLS,0.455,0.0048368,0.030578,1.0
MLS,0.455,0.0048368,0.030578,1.5
MLS,0.455,0.0048368,0.030578,2.0
MLS,0.456,0.0049134,0.031361,0.2
MLS,0.456,0.0049134,0.031361,0.5
MLS,0.456,0.0049134,0.031361,1.0
MLS,0.456,0.0049134,0.031361,1.5
MLS,0.456,0.0049134,0.031361,2.0
MLS,0.457,0.0049153,0.031668,0.2
MLS,0.457,0.0049153,0.031668,0.5
MLS,0.457,0.0049153,0.031668,1.0
MLS,0.457,0.0049153,0.031668,1.5
MLS,0.457,0.0049153,0.031668,2.0
MLS,0.458,0.0047343,0.030785,0.2
MLS,0.458,0.0047343,0.030785,0.5
MLS,0.458,0.0047343,0.030785,1.0
MLS,0.458,0.0047343,0.030785,1.5
MLS,0.458,0.0047343,0.030785,2.0
MLS,0.459,0.0047428,0.031137,0.2
MLS,0.459,0.0047428,0.031137,0.5
MLS,0.459,0.0047428,0.031137,1.0
MLS,0.459,0.0047428,0.031137,1.5
MLS,0.459,0.0047428,0.031137,2.0
MLS,0.46,0.0046319,0.030694,0.2
MLS,0.46,0.0046319,0.030694,0.5
MLS,0.46,0.0046319,0.030694,1.0
MLS,0.46,0.0046319,0.030694,1.5
MLS,0.46,0.0046319,0.030694,2.0
MLS,0.461,0.0047625,0.031856,0.2
MLS,0.461,0.0047625,0.031856,0.5
MLS,0.461,0.0047625,0.031856,1.0
MLS,0.461,0.0047625,0.031856,1.5
MLS,0.461,0.0047625,0.031856,2.0
MLS,0.462,0.0046312,0.031269,0.2
MLS,0.462,0.0046312,0.031269,0.5
MLS,0.462,0.0046312,0.031269,1.0
MLS,0.462,0.0046312,0.031269,1.5
MLS,0.462,0.0046312,0.031269,2.0
MLS,0.463,0.0045887,0.031269,0.2
MLS,0.463,0.0045887,0.031269,0.5
MLS,0.463,0.0045887,0.031269,1.0
MLS,0.463,0.0045887,0.031269,1.5
MLS,0.463,0.0045887,0.031269,2.0
MLS,0.464,0.0045869,0.03155,0.2
MLS,0.464,0.0045869,0.03155,0.5
MLS,0.464,0.0045869,0.03155,1.0
MLS,0.464,0.0045869,0.03155,1.5
MLS,0.464,0.0045869,0.03155,2.0
MLS,0.465,0.0044687,0.03102,0.2
MLS,0.465,0.0044687,0.03102,0.5
MLS,0.465,0.0044687,0.03102,1.0
MLS,0.465,0.0044687,0.03102,1.5
MLS,0.465,0.0044687,0.03102,2.0
MLS,0.466,0.0045613,0.031954,0.2
MLS,0.466,0.0045613,0.031954,0.5
MLS,0.466,0.0045613,0.031954,1.0
MLS,0.466,0.0045613,0.031954,1.5
MLS,0.466,0.0045613,0.031954,2.0
MLS,0.467,0.0043827,0.03098,0.2
MLS,0.467,0.0043826,0.030979,0.5
MLS,0.467,0.0043825,0.030976,1.0
MLS,0.467,0.0043824,0.030974,1.5
MLS,0.467,0.0043822,0.030971,2.0
MLS,0.468,0.0045895,0.032733,0.2
MLS,0.468,0.0045894,0.032731,0.5
MLS,0.468,0.0045892,0.032726,1.0
MLS,0.468,0.004589,0.032721,1.5
MLS,0.468,0.0045887,0.032717,2.0
MLS,0.469,0.0044832,0.032266,0.2
MLS,0.469,0.0044829,0.03226,0.5
MLS,0.469,0.0044825,0.032249,1.0
MLS,0.469,0.0044821,0.032239,1.5
MLS,0.469,0.0044813,0.032228,2.0
MLS,0.47,0.0044027,0.031959,0.2
