Frequency (CM-1),Wavelength (Mm),Solar Irradiance (W CM-2 CM-1),Solar Irradiance (W M-2  uM-1)
25874.0,0.38648836670016234,1.22926e-06,822.94516421176
25873.0,0.3865033046032544,1.79322e-06,1200.40321796538
25872.0,0.3865182436611008,1.84746e-06,1236.6165350246401
25871.0,0.38653318387383556,2.07044e-06,1385.76338267204
25870.0,0.3865481252415926,2.06847e-06,1384.337819943
25869.0,0.3865630677645058,1.87176e-06,1252.59145215336
25868.0,0.38657801144270915,2.42995e-06,1626.0093626487999
25867.0,0.38659295627633666,1.98971e-06,1331.31832162019
25866.0,0.38660790226552233,1.70753e-06,1142.42287136868
25865.0,0.38662284941040015,1.53517e-06,1027.02600507325
25864.0,0.38663779771110424,1.55791e-06,1042.15843558336
25863.0,0.38665274716776865,7.29057e-07,487.662413602833
25862.0,0.3866676977805274,5.73033e-07,383.269136032452
25861.0,0.3866826495495147,1.56888e-06,1049.25332769048
25860.0,0.3866976024748647,1.71999e-06,1150.225424604
25859.0,0.3867125565567114,1.34472e-06,899.1979673383199
25858.0,0.3867275117951891,1.92693e-06,1288.41508349652
25857.0,0.386742468190432,2.25229e-06,1505.84606863821
25856.0,0.38675742574257427,1.79914e-06,1202.78398664704
25855.0,0.38677238445175016,2.28669e-06,1528.60887505725
25854.0,0.3867873443180939,1.56195e-06,1044.0531701262
25853.0,0.3868023053417398,1.46025e-06,975.9984035422499
25852.0,0.3868172675228222,1.79315e-06,1198.4085947576
25851.0,0.3868322308614754,1.18437e-06,791.48391543837
25850.0,0.38684719535783363,1.6596e-06,1108.982061
25849.0,0.3868621610120314,2.10449e-06,1406.1587689964902
25848.0,0.386877127824203,1.49015e-06,995.5976828256
25847.0,0.3868920957944829,1.43157e-06,956.38526070213
25846.0,0.3869070649230055,1.32067e-06,882.22831564972
25845.0,0.3869220352099052,1.51703e-06,1013.32146484575
25844.0,0.3869370066553165,1.75416e-06,1171.62510331776
25843.0,0.3869519792593739,1.46115e-06,975.84458728635
25842.0,0.3869669530222119,1.61557e-06,1078.89212796948
25841.0,0.386981927943965,1.68024e-06,1121.99249382744
25840.0,0.38699690402476783,2.21986e-06,1482.212953216
25839.0,0.38701188126475483,1.87565e-06,1252.28507692365
25838.0,0.3870268596640607,1.37691e-06,919.22820578604
25837.0,0.38704183922282,1.34919e-06,900.65255218911
25836.0,0.38705681994116736,1.4899e-06,994.5066051504
25835.0,0.38707180181923745,9.99614e-07,667.1895903711501
25834.0,0.38708678485716497,1.67389e-06,1117.14674723284
25833.0,0.3871017690550846,1.42522e-06,951.11185748058
25832.0,0.387116754413131,1.40594e-06,938.17282941056
25831.0,0.387131740931439,1.41264e-06,942.57070609104
25830.0,0.38714672861014326,1.42346e-06,949.716711594
25829.0,0.3871617174493786,1.16924e-06,780.04354766684
25828.0,0.38717670744927984,1.08482e-06,723.6677832348801
25827.0,0.3871916986099818,9.10361e-07,607.241674638369
25826.0,0.3872066909316193,1.01262e-06,675.39959232312
25825.0,0.3872216844143272,9.40317e-07,627.1262045081249
25824.0,0.3872366790582404,7.4616e-07,497.59841673216
25823.0,0.38725167486349377,8.44679e-07,563.255041432391
25822.0,0.3872666718302223,1.13068e-06,753.90993038512
25821.0,0.38728166995856084,9.31538e-07,621.078779705058
25820.0,0.3872966692486445,1.40702e-06,938.021400248
25819.0,0.3873116697006081,1.542e-06,1027.929213462
25818.0,0.3873266713145867,1.18684e-06,791.11089912816
25817.0,0.3873416740907154,1.02554e-06,683.54034566906
25816.0,0.3873566780291292,5.13722e-07,342.37817247603203
25815.0,0.3873716831299632,6.94914e-07,463.10057475164996
25814.0,0.38738668939335247,9.82241e-07,654.528662657636
25813.0,0.3874016968194321,1.07804e-06,718.3098770207599
25812.0,0.3874167054083372,9.14944e-07,609.589989236736
25811.0,0.387431715160203,1.4109e-06,939.9524735588999
25810.0,0.38744672607516467,2.02029e-06,1345.828507269
25809.0,0.3874617381533574,1.64401e-06,1095.08242780881
25808.0,0.38747675139491633,1.51156e-06,1006.77886710784
25807.0,0.38749176579997674,1.28139e-06,853.4073404561101
25806.0,0.38750678136867395,9.73226e-07,648.119500445736
25805.0,0.3875217981011432,1.30106e-06,866.3732844065
25804.0,0.38753681599751977,2.53413e-06,1687.34137817808
25803.0,0.387551835057939,2.44488e-06,1627.78841262792
25802.0,0.38756685528253626,1.81082e-06,1205.54110866728
25801.0,0.38758187667144683,1.78869e-06,1190.7159097926901
25800.0,0.3875968992248062,2.31466e-06,1540.7302823999999
25799.0,0.3876119229427497,2.12162e-06,1412.12566332962
25798.0,0.38762694782541285,1.91618e-06,1275.2883130887199
25797.0,0.387641973872931,1.57159e-06,1045.86989961231
25796.0,0.3876570010854396,2.51756e-06,1675.26905429696
25795.0,0.3876720294630742,2.54425e-06,1692.8982171062498
25794.0,0.3876870590059704,1.54468e-06,1027.7226178804801
25793.0,0.38770208971426356,1.03952e-06,691.57066911248
25792.0,0.38771712158808935,1.34335e-06,893.6330450944
25791.0,0.38773215462758326,2.49806e-06,1661.64876167886
25790.0,0.38774718883288095,1.96953e-06,1309.981868673
25789.0,0.38776222420411804,2.10864e-06,1402.39852068144
25788.0,0.3877772607414301,2.14438e-06,1426.0576118947201
25787.0,0.3877922984449529,1.41783e-06,942.81352044927
25786.0,0.387807337314822,1.30925e-06,870.543624413
25785.0,0.38782237735117314,2.04423e-06,1359.1394831317498
25784.0,0.3878374185541421,1.82384e-06,1212.51556219904
25783.0,0.38785246092386455,1.52932e-06,1016.63548726948
25782.0,0.3878675044604763,1.81607e-06,1207.1626573906801
25781.0,0.38788254916411313,1.80159e-06,1197.44473913799
25780.0,0.3878975950349108,9.0803e-07,603.484365452
25779.0,0.38791264207300513,4.16571e-07,276.835107812211
25778.0,0.3879276902785321,6.60075e-07,438.6233253363
25777.0,0.3879427396516274,6.86503e-07,456.149478319687
25776.0,0.38795779019242704,5.32552e-07,353.828707633152
25775.0,0.3879728419010669,2.96172e-07,196.7620533075
25774.0,0.3879878947776829,6.82094e-07,453.114413945144
25773.0,0.38800294882241104,1.49238e-06,991.30972732902
25772.0,0.3880180040353872,1.9267e-06,1279.7064023728
25771.0,0.3880330604167475,1.26306e-06,838.85427764946
25770.0,0.38804811796662786,2.1988e-06,1460.20746852
25769.0,0.3880631766851643,1.97602e-06,1312.15901016322
25768.0,0.388078236572493,1.49449e-06,992.32615206976
25767.0,0.38809329762874994,2.21488e-06,1470.54363754032
25766.0,0.38810835985407127,1.43363e-06,951.76797000428
25765.0,0.38812342324859306,1.43858e-06,954.9800779804999
25764.0,0.38813848781245147,1.34839e-06,895.03929784944
25763.0,0.38815355354578274,1.45802e-06,967.7347770453799
25762.0,0.3881686204487229,2.11517e-06,1403.79738776948
25761.0,0.38818368852140833,1.32928e-06,882.14891796288
25760.0,0.38819875776397517,2.11874e-06,1405.948404224
25759.0,0.38821382817655964,1.33327e-06,884.65941801487
25758.0,0.3882288997592981,1.60179e-06,1062.74692186956
25757.0,0.38824397251232673,1.1807e-06,783.3035939543
25756.0,0.38825904643578196,1.59181e-06,1055.96144472016
25755.0,0.38827412152980006,1.30063e-06,862.73392411575
25754.0,0.38828919779451737,1.6281e-06,1079.8674708996
25753.0,0.3883042752300703,8.71638e-07,578.085147290742
25752.0,0.3883193538365952,9.91973e-07,657.842274499392
25751.0,0.3883344336142286,1.09747e-06,727.74772267747
25750.0,0.3883495145631068,1.0182e-06,675.1302375
25749.0,0.38836459668336637,1.01476e-06,672.7970433747599
25748.0,0.3883796799751437,9.2735e-07,614.7954960344
25747.0,0.38839476443857535,8.0807e-07,535.67607483263
25746.0,0.38840985007379786,6.56423e-07,435.114262802268
25745.0,0.38842493688094776,5.88485e-07,390.05081513712497
25744.0,0.3884400248601616,5.80099e-07,384.462663480064
25743.0,0.38845511401157595,1.84644e-06,1223.63957135556
25742.0,0.3884702043353275,2.44887e-06,1622.74508666268
25741.0,0.3884852958315528,2.67922e-06,1775.2487097968199
25740.0,0.3885003885003885,2.82741e-06,1873.293709716
25739.0,0.3885154823419713,2.67507e-06,1772.22349840347
25738.0,0.388530577356438,1.69496e-06,1122.81717379424
25737.0,0.3885456735439251,9.4613e-07,626.71004898597
25736.0,0.3885607709045695,1.81996e-06,1205.4353930521602
25735.0,0.38857586943850786,1.80587e-06,1196.01004862075
25734.0,0.38859096914587704,2.21978e-06,1470.0243457936801
25733.0,0.3886060700268138,2.26143e-06,1497.4902009632701
25732.0,0.388621172081455,1.39031e-06,920.57405746544
25731.0,0.38863627530993744,1.28362e-06,849.86472746682
25730.0,0.388651379712398,1.70603e-06,1129.4479883870001
25729.0,0.3886664852889735,1.31113e-06,867.94372673833
25728.0,0.388681592039801,1.49783e-06,991.4585879347201
25727.0,0.3886966999650173,1.241e-06,821.3912544890001
25726.0,0.3887118090647594,1.01718e-06,673.19726516568
25725.0,0.38872691933916426,6.03908e-07,399.65159414249996
25724.0,0.38874203078836883,3.5629e-07,235.76570666704
25723.0,0.3887571434125102,7.96644e-07,527.117609521476
25722.0,0.38877225721172537,1.23542e-06,817.38016667928
25721.0,0.3887873721861514,1.07789e-06,713.09951591549
25720.0,0.38880248833592534,8.62708e-07,570.6972158272
25719.0,0.38881760566118434,5.40166e-07,357.30196245552605
25718.0,0.3888327241620655,1.29918e-06,859.2978204703201
25717.0,0.3888478438387059,1.84487e-06,1220.13076687343
25716.0,0.3888629646912428,2.04855e-06,1354.7320414488001
25715.0,0.38887808671981333,2.05255e-06,1357.2717273737499
25714.0,0.38889320992455473,1.94114e-06,1283.5007834074402
25713.0,0.3889083343056042,1.80842e-06,1195.65201766698
25712.0,0.38892345986309895,1.7407e-06,1150.7888574208
25711.0,0.3889385865971763,1.42197e-06,940.0011191963699
25710.0,0.38895371450797356,6.31868e-07,417.6673386588
25709.0,0.388968843595628,6.29672e-07,416.183396550632
25708.0,0.38898397386027694,9.396e-07,620.9828276544
25707.0,0.3889991053020578,8.16838e-07,539.807268957462
25706.0,0.3890142379211079,8.67833e-07,573.462689109188
25705.0,0.3890293717175647,8.57039e-07,566.285969558975
25704.0,0.38904450669156554,1.09238e-06,721.73067700608
25703.0,0.38905964284324784,1.57088e-06,1037.79277503392
25702.0,0.3890747801727492,1.45384e-06,960.39624216736
25701.0,0.389089918680207,1.43555e-06,948.24020820555
25700.0,0.38910505836575876,1.39963e-06,924.4416187
25699.0,0.389120199229542,1.81821e-06,1200.81606872421
25698.0,0.3891353412716943,1.66383e-06,1098.77204163132
25697.0,0.3891504844923532,1.49752e-06,988.86608069368
25696.0,0.3891656288916563,1.72502e-06,1139.0038232883198
25695.0,0.3891807744697412,1.97453e-06,1303.6499148532498
25694.0,0.38919592122674557,1.44636e-06,954.86031104496
25693.0,0.389211069162807,2.0062e-06,1324.3533055438
25692.0,0.3892262182780632,1.78468e-06,1178.0295470035198
25691.0,0.3892413685726519,2.07812e-06,1371.6163088157202
25690.0,0.3892565200467108,1.9035e-06,1256.2645063500001
25689.0,0.3892716727003776,2.25331e-06,1487.01497307651
25688.0,0.3892868265337901,1.98525e-06,1310.013556176
25687.0,0.38930198154708606,1.37612e-06,907.99420798028
25686.0,0.38931713774040333,2.09564e-06,1382.64165180144
25685.0,0.3893322951138797,2.37311e-06,1565.58629003975
25684.0,0.389347453667653,2.3494e-06,1549.8236608864
25683.0,0.3893626134018612,2.16539e-06,1428.32694911571
25682.0,0.389377774316642,2.28857e-06,1509.46095583268
25681.0,0.38939293641213346,1.94774e-06,1284.56133285014
25680.0,0.3894080996884735,1.09515e-06,722.21024736
25679.0,0.3894232641458001,1.83054e-06,1207.07828699214
25678.0,0.3894384297842511,1.37977e-06,909.7647111926799
25677.0,0.3894535966039646,1.19127e-06,785.41423308783
25676.0,0.3894687646050787,2.54438e-06,1677.4002645948801
25675.0,0.3894839337877313,2.7412e-06,1807.01445925
25674.0,0.38949910415206046,1.54649e-06,1019.3754962912401
25673.0,0.38951427569820435,6.99956e-07,461.343049771124
25672.0,0.38952944842630105,2.00514e-06,1321.49069314176
25671.0,0.3895446223364886,2.73764e-06,1804.1054197712401
25670.0,0.38955979742890534,2.28599e-06,1506.350595911
25669.0,0.38957497370368926,2.54239e-06,1675.17457011079
25668.0,0.38959015116097867,2.6691e-06,1758.5264564784
25667.0,0.38960532980091167,1.70733e-06,1124.78027783637
25666.0,0.3896205096236266,1.1902e-06,784.0365803512001
25665.0,0.3896356906292616,1.33785e-06,881.23139321625
25664.0,0.38965087281795513,1.09217e-06,719.34782738432
25663.0,0.3896660561898453,6.74486e-07,444.209444036534
25662.0,0.38968124074507055,6.32366e-07,416.43719520530396
25661.0,0.3896964264837691,1.73012e-06,1139.2613917605202
25660.0,0.3897116134060795,2.18376e-06,1437.865325856
25659.0,0.38972680151214,1.89404e-06,1247.00616358524
25658.0,0.38974199080208904,2.18882e-06,1440.97235826248
25657.0,0.389757181276065,1.80907e-06,1190.87758275643
25656.0,0.3897723729342064,2.30705e-06,1518.5702966687998
25655.0,0.38978756577665175,2.57367e-06,1693.93561127175
25654.0,0.3898027598035394,2.8534e-06,1877.9016248344
25653.0,0.389817955015008,2.83695e-06,1866.92986851255
25652.0,0.389833151411196,2.78839e-06,1834.83061974256
25651.0,0.389848348992242,2.06927e-06,1361.5254471952699
25650.0,0.3898635477582846,1.86738e-06,1228.59131805
25649.0,0.38987874770946235,2.34433e-06,1542.26719264033
25648.0,0.3898939488459139,1.36563e-06,898.33859549952
25647.0,0.3899091511677779,6.48004e-07,426.236689706436
25646.0,0.389924354675193,1.68793e-06,1110.18078919588
25645.0,0.38993955936829794,2.07904e-06,1367.313972616
25644.0,0.3899547652472313,1.61004e-06,1058.78602954944
25643.0,0.389969972312132,2.56022e-06,1683.5070933987802
25642.0,0.3899851805631386,2.94772e-06,1938.16175606608
25641.0,0.39000039000039,2.57209e-06,1691.04855741129
25640.0,0.39001560062402496,1.38581e-06,911.044797776
25639.0,0.3900308124341823,1.84805e-06,1214.83104512405
25638.0,0.39004602543100086,2.01096e-06,1321.8181732022401
25637.0,0.39006123961461947,1.46121e-06,960.3887022204899
25636.0,0.39007645498517707,5.81282e-07,382.021143843872
25635.0,0.39009167154281255,8.21154e-07,539.62399932165
25634.0,0.3901068892876648,1.84138e-06,1209.97439973928
25633.0,0.3901221082198728,2.32332e-06,1526.53900676748
25632.0,0.39013732833957554,2.42573e-06,1593.7032127795198
25631.0,0.39015254964691193,1.71224e-06,1124.85291919064
25630.0,0.3901677721420211,1.08695e-06,714.014085455
25629.0,0.39018299582504196,1.99527e-06,1310.58440211807
25628.0,0.39019822069611365,1.94121e-06,1274.97582616464
25627.0,0.39021344675537517,2.38004e-06,1563.07491674516
25626.0,0.39022867400296574,2.89036e-06,1898.07593071536
25625.0,0.3902439024390244,2.95428e-06,1939.900265625
25624.0,0.3902591320636903,2.47911e-06,1627.75728793536
25623.0,0.3902743628771026,2.075e-06,1362.316617675
25622.0,0.3902895948794005,2.17867e-06,1430.26827956428
25621.0,0.39030482807072325,1.73763e-06,1140.64226287083
25620.0,0.39032006245121,2.37649e-06,1559.8909627560001
25619.0,0.39033529802100003,1.89304e-06,1242.46492709944
25618.0,0.3903505347802326,1.89655e-06,1244.6714829622001
25617.0,0.3903657727290471,1.77787e-06,1166.6928550524299
25616.0,0.3903810118675828,1.34954e-06,885.54042305024
25615.0,0.3903962521959789,7.45175e-07,488.93035006437503
25614.0,0.39041149371437495,5.74887e-07,377.170135999452
25613.0,0.39042673642291026,1.09254e-06,716.73439366326
25612.0,0.39044198032172417,1.78571e-06,1171.38030296624
25611.0,0.39045722541095623,2.40062e-06,1574.62264285902
25610.0,0.3904724716907458,2.3689e-06,1553.6954176899999
25609.0,0.39048771916123237,1.53616e-06,1007.44580455696
25608.0,0.39050296782255545,1.07701e-06,706.2704858246401
25607.0,0.3905182176748545,1.96311e-06,1287.2474444163902
25606.0,0.39053346871826916,2.50953e-06,1645.41659875908
25605.0,0.39054872095293885,2.57275e-06,1686.73612831875
25604.0,0.39056397437900325,2.4509e-06,1606.7238075344
25603.0,0.39057922899660197,1.94326e-06,1273.83337582534
25602.0,0.39059448480587455,1.37658e-06,902.29643609832
25601.0,0.3906097418069607,1.6883e-06,1106.5307306483
25600.0,0.390625,1.54614e-06,1013.2783104
25599.0,0.39064025938513225,1.09222e-06,715.74137862822
25598.0,0.3906555199624971,5.75727e-07,377.24949457810794
25597.0,0.39067078173223424,5.28794e-07,346.46921784074596
25596.0,0.39068604469448354,1.02125e-06,669.0772643399999
25595.0,0.39070130884938464,1.24037e-06,812.57137948925
25594.0,0.39071657419707745,1.94316e-06,1272.87246880176
25593.0,0.39073184073770173,1.916e-06,1254.983159484
25592.0,0.3907471084713973,1.14603e-06,750.5928802579201
25591.0,0.3907623773983041,8.63418e-07,565.451827402458
25590.0,0.3907776475185619,1.59252e-06,1042.858696212
25589.0,0.39079291883231076,1.91804e-06,1255.92668635484
25588.0,0.39080819133969047,2.24666e-06,1470.9910732150402
25587.0,0.39082346504084103,2.3869e-06,1562.6904667461
25586.0,0.39083873993590246,2.55326e-06,1671.47479727096
25585.0,0.3908540160250147,1.99348e-06,1304.916508693
25584.0,0.3908692933083177,2.13349e-06,1396.4567975654402
25583.0,0.3908845717859516,1.88698e-06,1235.00933074522
25582.0,0.39089985145805645,1.60241e-06,1048.67915572484
25581.0,0.3909151323247723,2.30506e-06,1508.40259135866
25580.0,0.39093041438623927,2.40283e-06,1572.259132012
25579.0,0.39094569764259746,2.11537e-06,1384.0553702541702
25578.0,0.390960982093987,2.32877e-06,1523.56070779668
25577.0,0.39097626774054817,2.01934e-06,1321.0177558468602
25576.0,0.390991554582421,1.62513e-06,1063.04917313088
25575.0,0.39100684261974583,2.17878e-06,1425.0977841375
25574.0,0.3910221318526629,2.90196e-06,1897.96737817296
25573.0,0.39103742228131233,2.63279e-06,1721.7876048079102
25572.0,0.3910527139058345,2.76457e-06,1807.8274750708802
25571.0,0.3910680067263697,2.17854e-06,1424.49511036014
25570.0,0.39108330074305825,1.42759e-06,933.393888991
25569.0,0.3910985959560405,1.09062e-06,713.0187392218199
25568.0,0.3911138923654568,2.21499e-06,1447.98907493376
25567.0,0.3911291899714476,2.70043e-06,1765.19409904027
25566.0,0.3911444887741532,1.86322e-06,1217.8385197063199
25565.0,0.39115978877371405,1.54164e-06,1007.568460029
25564.0,0.3911750899702707,1.8944e-06,1238.0246810624
25563.0,0.3911903923639635,1.7346e-06,1133.5038044274002
25562.0,0.3912056959549331,1.61263e-06,1053.71799250972
25561.0,0.3912210007433199,2.13546e-06,1395.23422710666
25560.0,0.39123630672926446,2.60592e-06,1702.482976512
25559.0,0.3912516139129074,2.78837e-06,1821.53750414597
25558.0,0.39126692229438925,2.88254e-06,1882.9078851845602
25557.0,0.3912822318738506,2.16992e-06,1417.30548751008
25556.0,0.39129754265143213,1.97582e-06,1290.42609309152
25555.0,0.3913128546272745,1.93625e-06,1264.4836009062499
25554.0,0.39132816780151836,2.30904e-06,1507.8190893206402
25553.0,0.39134348217430437,2.14095e-06,1397.9457392785498
25552.0,0.3913587977457733,2.81362e-06,1837.02573326848
25551.0,0.3913741145160659,2.9369e-06,1917.3657407769
25550.0,0.3913894324853229,2.73796e-06,1787.3471329000001
25549.0,0.3914047516536851,2.23426e-06,1458.4163451982602
25548.0,0.39142007202129325,2.5964e-06,1694.6710693056
25547.0,0.39143539358828827,2.27362e-06,1483.8762945665799
25546.0,0.39145071635481093,1.52598e-06,995.85167305368
25545.0,0.39146604032100213,1.06035e-06,691.92823795875
25544.0,0.3914813654870028,1.98755e-06,1296.8682975968002
25543.0,0.3914966918529538,2.83187e-06,1847.63899453763
25542.0,0.39151201941899616,2.22859e-06,1453.91821851276
25541.0,0.39152734818527074,1.97471e-06,1288.18761559751
25540.0,0.39154267815191857,1.04108e-06,679.087738928
25539.0,0.39155800931908064,1.44995e-06,945.71614342395
25538.0,0.39157334168689795,2.64508e-06,1725.0932545355201
25537.0,0.3915886752555116,2.90335e-06,1893.38593363615
25536.0,0.3916040100250627,2.88194e-06,1879.27646183424
25535.0,0.3916193459956922,2.72952e-06,1779.745916862
25534.0,0.3916346831675413,2.40687e-06,1569.24351242172
25533.0,0.3916500215407512,2.52282e-06,1644.71235841098
25532.0,0.39166536111546296,1.75705e-06,1145.3910673192
25531.0,0.3916807018918178,1.74084e-06,1134.7351509872399
25530.0,0.39169604386995693,1.44816e-06,943.8830281439999
25529.0,0.39171138705002156,2.22759e-06,1451.7868765131898
25528.0,0.3917267314321529,2.22105e-06,1447.4111632032
25527.0,0.39174207701649233,1.66405e-06,1084.34112244245
25526.0,0.39175742380318107,1.94305e-06,1266.0460603018
25525.0,0.3917727717923604,2.1756e-06,1417.45914975
25524.0,0.39178812098417176,1.78153e-06,1160.62150138128
25523.0,0.39180347137875643,2.55838e-06,1666.58892812302
25522.0,0.39181882297625575,1.70654e-06,1111.59319884536
25521.0,0.39183417577681123,1.30343e-06,848.95190584263
25520.0,0.39184952978056425,2.35488e-06,1533.663639552
25519.0,0.39186488498765626,2.57822e-06,1678.98678091742
25518.0,0.3918802413982287,2.6618e-06,1733.2798448232002
25517.0,0.3918955990124231,2.65629e-06,1729.55634359781
25516.0,0.39191095783038093,2.71329e-06,1766.53156174224
25515.0,0.3919263178522438,2.4342e-06,1584.701260695
25514.0,0.3919416790781532,1.10131e-06,716.91337869676
25513.0,0.39195704150825067,1.31234e-06,854.21938820546
25512.0,0.39197240514267795,1.3184e-06,858.0966506496
25511.0,0.3919877699815766,2.10385e-06,1369.2089769158501
25510.0,0.3920031360250882,2.22316e-06,1446.7438239159999
25509.0,0.3920185032733545,1.14393e-06,744.36563902833
25508.0,0.39203387172651716,1.76013e-06,1145.24277818832
25507.0,0.3920492413847179,2.60285e-06,1693.43255748965
25506.0,0.39206461224809847,2.51932e-06,1638.95883261552
25505.0,0.39207998431680063,2.38918e-06,1554.1735956295
25504.0,0.39209535759096614,2.28318e-06,1485.10360025088
25503.0,0.39211073207073677,2.00366e-06,1303.18649301294
25502.0,0.3921261077562544,1.04115e-06,677.1139889646
25501.0,0.39214148464766085,6.28577e-07,408.76425230557703
25500.0,0.39215686274509803,1.45626e-06,946.933065
25499.0,0.3921722420487078,1.32579e-06,862.02733353579
25498.0,0.39218762255863204,1.18812e-06,772.45384651248
25497.0,0.39220300427501276,1.39394e-06,906.19622472546
25496.0,0.39221838719799185,1.13538e-06,738.0492456460801
25495.0,0.3922337713277113,1.50904e-06,980.868492526
25494.0,0.39224915666431315,1.69839e-06,1103.85845130204
25493.0,0.3922645432079394,1.39874e-06,909.03140335826
25492.0,0.39227993095873215,1.45571e-06,945.98159098544
25491.0,0.3922953199168334,2.17305e-06,1412.02850856705
25490.0,0.39231071008238527,2.21422e-06,1438.667524222
25489.0,0.3923261014555298,2.19497e-06,1426.0481299213702
25488.0,0.3923414940364093,2.21169e-06,1436.79818670336
25487.0,0.39235688782516576,1.90756e-06,1239.12650009764
25486.0,0.3923722828219415,1.59977e-06,1039.10852027492
25485.0,0.39238767902687854,9.08335e-07,589.950161850375
25484.0,0.3924030764401193,4.56825e-07,296.6778039972
25483.0,0.3924184750618059,1.09577e-06,711.57472658753
25482.0,0.3924338748920807,1.81646e-06,1179.48619325304
25481.0,0.3924492759310859,2.01362e-06,1307.40593413682
25480.0,0.3924646781789639,2.14447e-06,1392.255115888
25479.0,0.39248008163585696,2.26256e-06,1468.80743602896
25478.0,0.3924954863019075,2.29743e-06,1491.32725299612
25477.0,0.39251089217725793,2.15837e-06,1400.94946626773
25476.0,0.39252629926205057,1.9898e-06,1291.4330809248
25475.0,0.39254170755642787,2.19221e-06,1422.6908548812498
25474.0,0.3925571170605323,1.67236e-06,1085.23567115536
25473.0,0.39257252777450635,1.72102e-06,1116.72466508358
25472.0,0.3925879396984925,2.14368e-06,1390.8684256051201
25471.0,0.3926033528326332,2.12756e-06,1380.30101803796
25470.0,0.39261876717707106,1.87375e-06,1215.540786375
25469.0,0.39263418273194867,1.46348e-06,949.3155145242799
25468.0,0.3926495994974085,1.87038e-06,1213.16405010912
25467.0,0.3926650174735933,1.4389e-06,933.2246232621
25466.0,0.39268043666064556,1.32704e-06,860.60820669824
25465.0,0.392695857058708,1.50238e-06,974.2426871155001
25464.0,0.3927112786679233,8.83882e-07,573.1226086590721
25463.0,0.3927267014884342,1.67849e-06,1088.27310972281
25462.0,0.3927421255203833,1.72935e-06,1121.1608543814
25461.0,0.39275755076391344,1.54532e-06,1001.77303895172
25460.0,0.3927729772191673,1.74391e-06,1130.422691356
25459.0,0.39278840488628775,1.76876e-06,1146.44068612556
25458.0,0.39280383376541755,1.72731e-06,1119.48647645484
25457.0,0.3928192638566995,1.6726e-06,1083.9432308374
25456.0,0.3928346951602766,1.63166e-06,1057.32862885376
25455.0,0.3928501276762915,1.45594e-06,943.3865509784999
25454.0,0.39286556140488726,1.35282e-06,876.50035184712
25453.0,0.3928809963462067,1.14093e-06,739.15744360437
25452.0,0.3928964325003929,5.94747e-07,385.279666391088
25451.0,0.3929118698675887,4.74568e-07,307.403036005768
25450.0,0.3929273084479371,7.23481e-07,468.6004524025
25449.0,0.3929427482415812,9.3239e-07,603.86387625639
25448.0,0.39295818924866394,1.21414e-06,786.27791875456
25447.0,0.3929736314693284,1.03864e-06,672.57113361976
25446.0,0.39298907490371765,1.19748e-06,775.3670019316801
25445.0,0.39300451955197485,1.23185e-06,797.55884959625
25444.0,0.39301996541424306,9.53132e-07,617.054927029952
25443.0,0.3930354124906654,8.49388e-07,549.848135745612
25442.0,0.3930508607813851,1.0005e-06,647.619011682
25441.0,0.3930663102865453,1.06636e-06,690.1956247591601
25440.0,0.39308176100628933,9.62187e-07,622.7212684031999
25439.0,0.3930972129407603,8.20806e-07,531.178628253126
25438.0,0.3931126660901014,8.54991e-07,553.2577027934041
25437.0,0.3931281204544561,6.86545e-07,444.222742062105
25436.0,0.3931435760339676,4.15834e-07,269.040479580064
25435.0,0.39315903282877923,6.84885e-07,443.078971114125
25434.0,0.3931744908390344,8.05638e-07,521.157841351128
25433.0,0.39318995006487634,8.07365e-07,522.233949306485
25432.0,0.3932054105064486,7.7802e-07,503.21292920448
25431.0,0.39322087216389445,6.93748e-07,448.671640722228
25430.0,0.39323633503735744,7.17916e-07,464.26543666839996
25429.0,0.393251799126981,7.15979e-07,462.976394041139
25428.0,0.3932672644329086,6.85466e-07,443.210788803744
25427.0,0.39328273095528377,6.55861e-07,424.03533983026904
25426.0,0.39329819869425,6.2057e-07,401.18700956132
25425.0,0.39331366764995085,5.54858e-07,358.67720372625
25424.0,0.3933291378225299,5.56449e-07,359.67737997542395
25423.0,0.39334460921213077,5.32247e-07,344.006633473463
25422.0,0.39336008181889703,4.99695e-07,322.94192718438
25421.0,0.39337555564297233,4.44774e-07,287.42507488853397
25420.0,0.3933910306845004,4.30774e-07,278.3559925336
25419.0,0.39340650694362483,3.9416e-07,254.67685112375997
25418.0,0.3934219844204894,3.52615e-07,227.81563880326001
25417.0,0.3934374631152378,3.16557e-07,204.503384230173
25416.0,0.39345294302801387,3.25338e-07,210.15958209292802
25415.0,0.3934684241589612,2.94183e-07,190.019337917175
25414.0,0.3934839065082238,2.63195e-07,169.99012207022
25413.0,0.39349939007594537,3.12585e-07,201.873822560865
25412.0,0.39351487486226977,3.1189e-07,201.40912545616
25411.0,0.3935303608673409,3.41071e-07,220.235998104391
25410.0,0.39354584809130266,3.82905e-07,247.2295438305
25409.0,0.39356133653429887,4.24056e-07,273.777881711736
25408.0,0.39357682619647355,4.62406e-07,298.513806352384
25407.0,0.39359231707797065,5.02564e-07,324.412926624036
25406.0,0.3936078091789341,5.29859e-07,342.00535253812404
25405.0,0.39362330249950794,5.59219e-07,360.927785646475
25404.0,0.39363879703983623,5.65147e-07,364.725085432752
